Micom IDU2 Data,Time Interval = 2 sec,Save Start Time:,"Wednesday, November 04 13:55:51, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Multi V S,Multi V S,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kW"
Distributor:,전문점,Version:,"22.4.0",LGMV:,8.1.9R,External:,"-"
Installer:,설치자,EEPROM:,"0.0.0",COMP:,"-",FAN:,"-"
Model:,모델,IDU NUM:,10,Connect:,IDU
Site:,현장,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,용량9,모드9,풍량9,EEV9,공기9,배관in9,배관out9,SC/SH9,추가정보9,통신9,CEN9,에러9,TGT9,TGT29,,,,,용량10,모드10,풍량10,EEV10,공기10,배관in10,배관out10,SC/SH10,추가정보10,통신10,CEN10,에러10,TGT10,TGT210,,,,
1257,14:37:59,1,,,12,5,2,227,29.73,10.66,13.68,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1258,14:38:01,1,,,12,5,2,227,29.73,10.66,13.68,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1259,14:38:03,1,,,12,5,2,227,29.73,10.66,13.68,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1260,14:38:05,1,,,12,5,2,227,29.73,10.66,13.68,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1261,14:38:07,1,,,12,5,2,227,29.73,10.66,13.68,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1262,14:38:09,1,,,12,5,2,227,30.09,10.66,14.01,3.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1263,14:38:11,1,,,12,5,2,227,30.09,10.66,14.01,3.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1264,14:38:13,1,,,12,5,2,227,30.09,10.66,14.01,3.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1265,14:38:15,1,,,12,5,2,227,29.73,10.66,14.01,3.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1266,14:38:17,1,,,12,5,2,227,29.73,10.66,14.01,3.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1267,14:38:19,1,,,12,5,2,227,30.09,10.66,14.01,3.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1268,14:38:21,1,,,12,5,2,227,30.09,10.66,14.01,3.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1269,14:38:23,1,,,12,5,2,227,30.09,10.66,14.01,3.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1270,14:38:25,1,,,12,5,2,227,30.09,11.00,14.01,3.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1271,14:38:27,1,,,12,5,2,227,30.09,11.00,14.01,3.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1272,14:38:29,1,,,12,5,2,227,30.09,11.00,14.01,3.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1273,14:38:31,1,,,12,5,2,227,30.09,11.00,14.01,3.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1274,14:38:33,1,,,12,5,2,227,30.09,11.00,14.01,3.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1275,14:38:35,1,,,12,5,2,227,30.09,11.00,14.01,3.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1276,14:38:37,1,,,12,5,2,227,30.09,11.00,14.01,3.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1277,14:38:39,1,,,12,5,2,227,30.09,11.00,14.01,3.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1278,14:38:41,1,,,12,5,2,227,30.09,11.00,14.01,3.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1279,14:38:43,1,,,12,5,2,227,30.09,11.00,14.01,3.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1280,14:38:45,1,,,12,5,2,227,30.09,11.34,14.01,2.67,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1281,14:38:47,1,,,12,5,2,227,30.09,11.34,14.01,2.67,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1282,14:38:49,1,,,12,5,2,227,30.09,11.34,14.01,2.67,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1283,14:38:51,1,,,12,5,2,227,30.09,11.34,14.01,2.67,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1284,14:38:53,1,,,12,5,2,227,30.09,11.34,14.01,2.67,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1285,14:38:55,1,,,12,5,2,227,30.09,11.34,14.01,2.67,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1286,14:38:57,1,,,12,5,2,226,30.09,11.34,13.68,2.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1287,14:38:59,1,,,12,5,2,226,30.09,11.34,13.68,2.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1288,14:39:01,1,,,12,5,2,226,30.09,11.34,13.68,2.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1289,14:39:03,1,,,12,5,2,226,30.09,11.34,13.68,2.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1290,14:39:05,1,,,12,5,2,226,30.09,11.34,13.68,2.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1291,14:39:07,1,,,12,5,2,226,30.09,11.34,13.68,2.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1292,14:39:09,1,,,12,5,2,226,30.09,11.34,13.68,2.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1293,14:39:11,1,,,12,0,0,226,30.09,11.67,13.68,2.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1294,14:39:13,1,,,12,0,0,226,30.09,11.67,13.68,2.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1295,14:39:15,1,,,12,0,0,226,30.09,11.67,13.68,2.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1296,14:39:17,1,,,12,0,0,226,30.09,11.67,13.68,2.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1297,14:39:19,1,,,12,0,0,226,30.09,11.67,13.68,2.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1298,14:39:21,1,,,12,0,0,226,30.09,11.67,13.68,2.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1299,14:39:23,1,,,12,0,0,226,30.09,11.34,13.68,2.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1300,14:39:25,1,,,12,0,0,226,30.09,11.34,13.68,2.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1301,14:39:27,1,,,12,0,0,226,30.09,11.00,13.68,2.68,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1302,14:39:29,1,,,12,0,0,226,30.09,11.00,13.68,2.68,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1303,14:39:31,1,,,12,0,0,226,30.09,11.00,13.68,2.68,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1304,14:39:33,1,,,12,0,0,40,30.09,10.33,13.35,3.02,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1305,14:39:35,1,,,12,0,0,40,30.09,10.33,13.35,3.02,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1306,14:39:37,1,,,12,0,0,40,30.09,10.33,13.35,3.02,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1307,14:39:39,1,,,12,0,0,40,30.09,9.65,13.01,3.36,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1308,14:39:41,1,,,12,0,0,40,30.09,9.65,13.01,3.36,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1309,14:39:44,1,,,12,0,0,40,30.09,8.98,13.01,4.03,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1310,14:39:46,1,,,12,0,0,40,30.09,8.98,13.01,4.03,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1311,14:39:48,1,,,12,0,0,40,30.09,8.98,13.01,4.03,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1312,14:39:50,1,,,12,0,0,40,30.09,8.64,12.68,4.04,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1313,14:39:52,1,,,12,0,0,40,30.09,8.64,12.68,4.04,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1314,14:39:54,1,,,12,0,0,40,30.09,8.64,12.68,4.04,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1315,14:39:56,1,,,12,0,0,40,30.09,8.64,12.68,4.04,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1316,14:39:58,1,,,12,0,0,40,30.09,8.64,12.68,4.04,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1317,14:40:00,1,,,12,3,2,40,30.09,8.30,12.34,4.04,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1318,14:40:02,1,,,12,3,2,40,30.09,8.30,12.34,4.04,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1319,14:40:04,1,,,12,3,2,40,30.09,8.30,12.34,4.04,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1320,14:40:06,1,,,12,3,2,40,30.09,8.30,12.01,3.71,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1321,14:40:08,1,,,12,3,2,40,30.09,8.30,12.01,3.71,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1322,14:40:10,1,,,12,3,2,40,30.09,7.96,12.01,4.05,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1323,14:40:12,1,,,12,3,2,40,30.09,7.96,12.01,4.05,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1324,14:40:14,1,,,12,3,2,40,30.09,7.96,12.01,4.05,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1325,14:40:16,1,,,12,3,2,40,29.73,7.96,11.67,3.71,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1326,14:40:18,1,,,12,3,2,40,29.73,7.96,11.67,3.71,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1327,14:40:20,1,,,12,3,2,40,29.73,7.96,11.67,3.71,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1328,14:40:22,1,,,12,3,2,40,29.73,7.61,11.34,3.73,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1329,14:40:24,1,,,12,3,2,40,29.73,7.61,11.34,3.73,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1330,14:40:26,1,,,12,3,2,40,29.73,7.27,11.34,4.07,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1331,14:40:28,1,,,12,3,2,40,29.73,7.27,11.34,4.07,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1332,14:40:30,1,,,12,3,2,40,29.73,7.27,11.34,4.07,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1333,14:40:32,1,,,12,3,2,40,29.73,7.27,11.00,3.73,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1334,14:40:34,1,,,12,3,2,40,29.73,7.27,11.00,3.73,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1335,14:40:36,1,,,12,3,2,40,30.09,6.93,10.66,3.73,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1336,14:40:38,1,,,12,3,2,40,30.09,6.93,10.66,3.73,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1337,14:40:40,1,,,12,3,2,40,30.09,6.93,10.66,3.73,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1338,14:40:42,1,,,12,3,2,40,30.09,6.58,10.33,3.75,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1339,14:40:44,1,,,12,3,2,40,30.09,6.58,10.33,3.75,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1340,14:40:46,1,,,12,3,2,40,30.09,6.58,10.33,3.75,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1341,14:40:48,1,,,12,3,2,40,30.09,6.58,8.98,2.40,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1342,14:40:50,1,,,12,3,2,40,30.09,6.58,8.98,2.40,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1343,14:40:52,1,,,12,3,2,40,30.09,6.58,8.98,2.40,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1344,14:40:54,1,,,12,3,2,40,30.46,6.58,8.30,1.72,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1345,14:40:56,1,,,12,3,2,40,30.46,6.58,8.30,1.72,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1346,14:40:58,1,,,12,3,2,40,30.83,6.93,7.27,0.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1347,14:41:00,1,,,12,3,2,40,30.83,6.93,7.27,0.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1348,14:41:02,1,,,12,3,2,40,30.83,6.93,7.27,0.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1349,14:41:04,1,,,12,3,2,40,30.83,7.27,6.58,-0.69,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1350,14:41:06,1,,,12,3,2,40,30.83,7.27,6.58,-0.69,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1351,14:41:08,1,,,12,3,2,40,31.21,7.61,6.58,-1.03,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1352,14:41:10,1,,,12,3,2,40,31.21,7.61,6.58,-1.03,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1353,14:41:12,1,,,12,3,2,40,31.21,7.61,6.58,-1.03,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1354,14:41:14,1,,,12,3,2,40,31.21,7.96,6.58,-1.38,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1355,14:41:16,1,,,12,3,2,40,31.21,7.96,6.58,-1.38,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1356,14:41:18,1,,,12,3,2,40,31.21,7.96,6.58,-1.38,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1357,14:41:20,1,,,12,3,2,40,31.21,7.96,6.58,-1.38,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1358,14:41:22,1,,,12,3,2,40,31.21,7.96,6.58,-1.38,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1359,14:41:24,1,,,12,3,2,40,31.21,7.61,6.93,-0.68,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1360,14:41:26,1,,,12,3,2,40,31.21,7.61,6.93,-0.68,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1361,14:41:28,1,,,12,3,2,40,31.21,7.61,6.93,-0.68,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1362,14:41:30,1,,,12,3,2,40,30.83,7.27,7.27,0.00,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1363,14:41:32,1,,,12,3,2,40,30.83,7.27,7.27,0.00,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1364,14:41:34,1,,,12,3,2,40,30.83,7.27,7.61,0.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1365,14:41:36,1,,,12,3,2,40,30.83,7.27,7.61,0.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1366,14:41:38,1,,,12,3,2,40,30.83,7.27,7.61,0.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1367,14:41:40,1,,,12,3,2,40,30.83,6.58,7.96,1.38,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1368,14:41:42,1,,,12,3,2,40,30.83,6.58,7.96,1.38,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1369,14:41:44,1,,,12,3,2,40,30.83,6.58,7.96,1.38,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1370,14:41:46,1,,,12,3,2,40,30.83,6.58,8.30,1.72,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1371,14:41:48,1,,,12,3,2,40,30.83,6.58,8.30,1.72,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1372,14:41:50,1,,,12,3,2,40,30.83,6.58,8.64,2.06,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1373,14:41:52,1,,,12,3,2,40,30.83,6.58,8.64,2.06,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1374,14:41:54,1,,,12,3,2,40,30.83,6.58,8.64,2.06,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1375,14:41:56,1,,,12,3,2,40,30.83,6.24,8.98,2.74,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1376,14:41:58,1,,,12,3,2,40,30.83,6.24,8.98,2.74,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1377,14:42:00,1,,,12,3,2,40,30.83,6.24,8.98,2.74,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1378,14:42:02,1,,,12,3,2,40,30.83,6.24,9.65,3.41,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1379,14:42:04,1,,,12,3,2,40,30.83,6.24,9.65,3.41,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1380,14:42:06,1,,,12,3,2,40,30.83,6.24,9.99,3.75,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1381,14:42:08,1,,,12,3,2,40,30.83,6.24,9.99,3.75,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1382,14:42:10,1,,,12,3,2,40,30.83,6.24,9.99,3.75,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1383,14:42:12,1,,,12,3,2,40,31.21,6.24,10.66,4.42,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1384,14:42:14,1,,,12,3,2,40,31.21,6.24,10.66,4.42,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1385,14:42:16,1,,,12,3,2,40,31.21,6.24,10.66,4.42,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1386,14:42:18,1,,,12,3,2,40,31.21,6.58,11.00,4.42,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1387,14:42:20,1,,,12,3,2,40,31.21,6.58,11.00,4.42,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1388,14:42:22,1,,,12,3,2,40,31.21,6.58,11.34,4.76,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1389,14:42:24,1,,,12,3,2,40,31.21,6.58,11.34,4.76,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1390,14:42:26,1,,,12,3,2,40,31.21,6.58,11.34,4.76,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1391,14:42:29,1,,,12,3,2,40,31.21,6.93,12.01,5.08,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1392,14:42:31,1,,,12,3,2,40,31.21,6.93,12.01,5.08,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1393,14:42:33,1,,,12,3,2,40,31.21,7.27,12.34,5.07,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1394,14:42:35,1,,,12,3,2,40,31.21,7.27,12.34,5.07,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1395,14:42:37,1,,,12,3,2,40,31.21,7.27,12.34,5.07,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1396,14:42:39,1,,,12,3,2,40,31.58,7.96,12.68,4.72,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1397,14:42:41,1,,,12,3,2,40,31.58,7.96,12.68,4.72,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1398,14:42:43,1,,,12,3,2,40,31.58,7.96,12.68,4.72,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1399,14:42:45,1,,,12,3,2,40,31.58,8.64,13.01,4.37,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1400,14:42:47,1,,,12,3,2,40,31.58,8.64,13.01,4.37,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1401,14:42:49,1,,,12,3,2,40,31.58,9.32,13.35,4.03,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1402,14:42:51,1,,,12,3,2,40,31.58,9.32,13.35,4.03,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1403,14:42:53,1,,,12,3,2,40,31.58,9.32,13.35,4.03,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1404,14:42:55,1,,,12,3,2,40,31.58,10.66,14.01,3.35,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1405,14:42:57,1,,,12,3,2,40,31.58,10.66,14.01,3.35,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1406,14:42:59,1,,,12,3,2,40,31.58,10.66,14.01,3.35,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1407,14:43:01,1,,,12,0,0,40,31.58,11.34,14.35,3.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1408,14:43:03,1,,,12,0,0,40,31.58,11.34,14.35,3.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1409,14:43:05,1,,,12,0,0,40,31.58,12.34,14.68,2.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1410,14:43:07,1,,,12,0,0,40,31.58,12.34,14.68,2.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1411,14:43:09,1,,,12,0,0,40,31.58,12.34,14.68,2.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1412,14:43:11,1,,,12,0,0,40,31.58,13.01,15.02,2.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1413,14:43:13,1,,,12,0,0,40,31.58,13.01,15.02,2.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1414,14:43:15,1,,,12,0,0,40,31.96,13.68,15.02,1.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1415,14:43:17,1,,,12,0,0,40,31.96,13.68,15.02,1.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1416,14:43:19,1,,,12,0,0,40,31.96,13.68,15.02,1.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1417,14:43:21,1,,,12,0,0,40,31.96,14.01,15.35,1.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1418,14:43:23,1,,,12,0,0,40,31.96,14.01,15.35,1.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1419,14:43:25,1,,,12,0,0,40,31.96,14.01,15.35,1.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1420,14:43:27,1,,,12,0,0,40,31.58,14.01,15.69,1.68,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1421,14:43:29,1,,,12,0,0,40,31.58,14.01,15.69,1.68,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1422,14:43:31,1,,,12,0,0,40,31.96,14.35,15.69,1.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1423,14:43:33,1,,,12,0,0,40,31.96,14.35,15.69,1.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1424,14:43:35,1,,,12,0,0,40,31.96,14.35,15.69,1.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1425,14:43:37,1,,,12,0,0,40,31.96,14.68,16.02,1.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1426,14:43:39,1,,,12,0,0,40,31.96,14.68,16.02,1.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1427,14:43:41,1,,,12,0,0,40,31.96,14.68,16.02,1.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1428,14:43:43,1,,,12,0,0,40,31.96,14.68,16.02,1.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1429,14:43:45,1,,,12,0,0,40,31.96,14.68,16.02,1.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1430,14:43:47,1,,,12,0,0,40,31.96,15.02,16.36,1.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1431,14:43:49,1,,,12,0,0,40,31.96,15.02,16.36,1.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1432,14:43:51,1,,,12,0,0,40,31.96,15.02,16.36,1.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1433,14:43:53,1,,,12,0,0,40,31.96,15.02,16.36,1.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1434,14:43:55,1,,,12,0,0,40,31.96,15.02,16.36,1.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1435,14:43:57,1,,,12,0,0,40,31.96,15.02,16.36,1.34,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1436,14:43:59,1,,,12,0,0,40,31.58,15.35,16.36,1.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
1437,14:44:01,1,,,12,0,0,40,31.58,15.35,16.36,1.01,,0,06,0,0,3,,,,,,-1,-1,,,,,,,,,,,,,,,
