CH Name,DIS AD 우(하단),DIS AD 우(중),DIS 1R,DIS 1R,SUC AD 우(중),SUC AD 우(상),SUC AD 후(상),SUC AD 좌(중),SUC AD 전(하단),DIS AD 전(하단),SUC 1R,VI 8R,SUC 2R,SUC 3R,압력센서 직관 용접(하),압력센서 직관 용접(상),VI 직관 용접,VI 7R,DIS AD 우(하단),DIS AD 우(중),DIS 1R,DIS 1R,SUC AD 우(중),SUC AD 우(상),SUC AD 후(상),SUC AD 좌(중),SUC AD 전(하단),DIS AD 전(하단),SUC 1R,VI 8R,SUC 2R,SUC 3R,압력센서 직관 용접(하),압력센서 직관 용접(상),VI 직관 용접,VI 7R
CH No.,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26
479,1,2.1,1.2,3.6,3,2.8,2.4,2.2,3.2,0.5,2.6,4.2,3.3,3.1,1.4,2.9,3.3,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
480,1,2.1,1.2,3.6,3,2.7,2.6,2.3,3.2,0.5,2.5,4.2,3.5,3,1.4,2.8,3.1,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
481,1,2,1.3,3.7,3.1,3,2.6,2.3,3.2,0.5,2.6,4.2,3.5,2.9,1.3,3.1,3.4,2.7,58,58,115,58,58,58,58,58,58,115,58,115,58,58,58,115,115,115
482,1,1.6,1.3,2.9,3.3,3,2.7,2.4,3.4,0.5,2.7,4.5,3.5,3.2,1.6,3.8,3.7,2.5,117,59,117,58,59,59,59,59,59,117,58,117,59,58,59,117,117,117
483,1.2,1.5,1.6,3,3.6,3.4,2.9,2.6,3.8,0.6,3.2,4.5,3.1,3.3,1.7,3.6,4,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
484,1.1,1.5,1.6,3.1,3.5,3.4,2.9,2.6,3.7,0.6,3.2,4.7,2.9,3.2,1.8,3.3,4.1,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
485,1.2,1.6,1.6,3,3.4,3.5,3.2,2.8,3.7,0.6,3,4.9,3,3,1.8,3.2,4.3,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
486,1.1,1.5,1.6,3,3.8,3.6,3.2,2.8,3.7,0.6,3.1,4.8,3,3,1.8,3.3,4.2,2.5,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
487,1.1,1.5,1.6,2.9,3.6,3.5,3.2,2.6,3.8,0.6,3.1,4.5,3.1,3.1,1.7,3.2,4,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
488,1.2,1.6,1.6,3,3.7,3.3,2.9,2.5,3.8,0.6,3.1,4.5,3.1,3.1,1.6,3.2,4,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
489,1.1,1.5,1.5,3,3.8,3.5,3.1,2.7,3.7,0.6,3.1,4.6,3.1,3.3,1.8,3.3,3.9,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
490,1.1,1.5,1.5,2.8,3.6,3.5,3,2.7,3.8,0.6,3.1,4.6,3,3.1,1.8,3.2,4,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
491,1.1,1.5,1.5,3.1,3.7,3.5,3.1,2.6,3.7,0.6,3.1,4.3,3,3.2,1.9,3.3,4,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
492,1.2,1.5,1.5,3.1,3.6,3.5,3.1,2.6,3.8,0.6,3,4.6,2.7,3,1.8,3.3,4,2.6,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
493,1.1,1.4,1.5,3,3.7,3.7,3.2,2.7,3.8,0.6,3,4.4,2.9,3.2,1.8,3.4,4.1,2.5,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
494,1.1,1.5,1.5,2.7,3.6,3.5,3,2.6,3.7,0.5,3.1,4.5,3,3.3,1.9,3.2,4.1,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
495,1.1,1.5,1.6,2.8,3.6,3.5,3,2.6,3.7,0.6,3,4.6,2.9,3,1.8,3.3,4.1,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
496,1.1,1.6,1.6,3,3.7,3.5,3.2,2.6,3.8,0.6,3.1,4.4,2.7,3.1,1.9,3.3,4.1,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
497,1.1,1.6,1.5,3,3.7,3.6,3.3,2.7,3.7,0.5,3.2,4.5,2.7,3.1,1.6,3.4,4.1,2.5,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
498,1.1,1.6,1.6,3.1,3.5,3.5,3.2,2.7,3.7,0.6,3,4.5,2.9,3.1,1.8,3.2,4.1,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
499,1.1,1.5,1.5,2.8,3.5,3.3,3,2.6,3.7,0.6,3.1,4.6,2.6,3.1,1.8,3.2,4.1,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
500,1.2,1.5,1.5,3.2,3.5,3.4,3.1,2.5,3.6,0.5,3.1,4.6,2.6,3.1,1.8,3.2,4,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
501,1.1,1.5,1.5,3.1,3.6,3.4,3.1,2.6,3.8,0.6,3,4.8,2.6,3.2,1.8,3.3,4.1,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
502,1.1,1.4,1.6,2.9,3.7,3.5,3.2,2.6,3.7,0.6,3,4.7,2.6,3,1.8,3.2,4.1,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
503,1.1,1.5,1.5,2.9,3.8,3.6,3.2,2.8,3.8,0.6,3.2,4.7,2.7,3.3,1.8,3.3,4.3,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
504,1.1,1.4,1.6,3,3.6,3.7,3.3,2.7,3.9,0.6,3,4.9,2.8,3.2,1.8,3.4,4.2,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
505,1.1,1.6,1.6,3,3.8,3.5,3.1,2.7,3.7,0.6,3.1,4.8,2.9,3.1,1.9,3.3,4,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
506,1.1,1.5,1.6,2.9,3.7,3.6,3.1,2.7,3.8,0.6,3,4.5,3,3,1.7,3.2,4.2,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
507,1.1,1.5,1.5,2.9,3.7,3.4,3,2.7,3.8,0.6,3,4.1,3,3.2,1.8,3.2,4,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
508,1,1.4,1.5,2.6,3.6,3.4,2.8,2.6,3.7,0.6,3.2,4.1,3.2,3.2,1.8,3.2,3.8,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
509,1.2,1.5,1.5,2.7,3.7,3.4,3,2.6,3.6,0.5,3.2,4.1,3,3.3,1.9,3.2,3.8,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
510,1.1,1.5,1.6,2.7,3.5,3.5,3,2.7,3.8,0.5,3,4,2.9,3,1.7,3.2,3.8,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
511,1.1,1.4,1.4,2.7,3.6,3.4,3.1,2.7,3.6,0.5,3.1,4.1,2.7,3,1.7,3.2,4,2.4,119,59,119,59,59,59,59,59,59,119,59,119,60,59,59,119,119,119
512,1.1,1.5,1.5,2.7,3.5,3.3,2.9,2.6,3.7,0.5,3.1,4,2.5,3.2,1.8,3.2,3.8,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
513,1,1.5,1.5,2.8,3.5,3.3,3,2.7,3.6,0.6,3,3.9,2.3,3,1.8,3.2,3.8,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
514,1.1,1.5,1.5,2.6,3.6,3.7,3.4,2.7,3.7,0.5,3,4.2,2.7,3.2,1.7,3.3,4,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
515,1.1,1.5,1.5,2.8,3.5,3.5,3.2,2.7,3.8,0.6,3,4.4,2.8,3.1,1.8,3.2,4,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
516,1,1.5,1.5,3.1,3.5,3.4,3.1,2.6,3.7,0.6,3,4.7,2.9,3.1,1.8,3.2,4,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
517,1.1,1.5,1.5,3.3,3.5,3.3,2.9,2.6,3.6,0.6,3,4.5,2.5,3,1.7,3.3,4,2.2,119,59,119,59,59,59,59,59,59,119,59,119,60,59,59,119,119,119
518,1.1,1.5,1.5,3.1,3.4,3.4,3,2.6,3.7,0.6,3,4.6,2.5,3.1,1.8,3.3,4.1,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
519,1.1,1.5,1.5,2.9,3.5,3.5,3.2,2.7,3.8,0.5,3,4.5,2.6,3.1,1.7,3.3,4,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
520,1.1,1.5,1.5,2.9,3.6,3.4,3,2.7,3.8,0.6,3,4.7,2.7,3.1,1.8,3.2,4.2,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
521,1.1,1.5,1.5,2.8,3.5,3.5,3.1,2.9,3.8,0.6,3.2,4.4,2.8,3.2,1.7,3.3,4.1,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
522,1.1,1.5,1.5,2.8,3.4,3.4,2.8,2.6,3.6,0.6,3.2,4.2,2.9,3.1,1.6,3.2,3.8,2.2,119,59,119,59,59,59,59,59,59,119,59,119,60,59,59,119,119,119
523,1.1,1.4,1.6,2.7,3.7,3.4,3,2.7,3.8,0.5,3.2,4.3,2.5,3.3,1.7,3.2,3.9,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
524,1.1,1.5,1.5,2.9,3.7,3.5,3,2.7,3.8,0.6,3.1,4.5,2.7,3.2,1.7,3.2,4.1,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
525,1.1,1.7,1.5,3,3.5,3.3,2.9,2.6,3.9,0.5,3,4.5,2.7,3,1.7,3.2,4,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
526,1.1,1.5,1.5,2.9,3.6,3.3,3.2,2.6,3.6,0.6,3,4.5,3.2,3,1.9,3.4,3.9,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
527,1.1,1.4,1.6,2.7,3.4,3.4,2.9,2.6,3.7,0.5,3.1,4.5,2.7,3.2,1.8,3.3,4.1,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
528,1.1,1.5,1.5,2.7,3.4,3.3,3,2.6,3.7,0.6,2.9,4.4,2.6,3.1,1.8,3.3,3.9,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
529,1.1,1.5,1.5,3,3.4,3.4,2.9,2.6,3.7,0.5,2.9,4.4,2.7,3.1,1.8,3.3,3.8,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
530,1.1,1.5,1.6,2.8,3.6,3.2,3.1,2.6,3.8,0.5,3,4,2.6,3,1.8,3.3,3.7,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
531,1.1,1.5,1.6,2.8,3.6,3.2,3,2.6,3.7,0.6,3,4.2,2.7,3.1,1.7,3.4,3.9,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
532,1,1.5,1.6,2.7,3.4,3.5,3.1,2.6,3.8,0.6,3.2,4.3,2.8,3.2,1.7,3.3,4.2,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
533,1.1,1.5,1.5,2.9,3.6,3.4,3.1,2.7,3.8,0.6,3,4.7,2.7,3.2,1.8,3.2,4,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
534,1.1,1.6,1.7,3.1,3.6,3.4,3.2,2.6,3.8,0.6,3,4.8,2.6,3.1,1.7,3.3,4,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
535,1.1,1.6,1.6,3.2,3.7,3.3,3,2.7,3.7,0.6,3,4.8,2.7,3.1,1.7,3.3,4,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
536,1.1,1.5,1.6,3,3.5,3.5,3.2,2.7,3.7,0.6,3.2,4.8,3,3.1,1.8,3.4,4.1,2.5,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
537,1.1,1.5,1.6,2.8,3.6,3.4,3.2,2.7,3.7,0.6,3,4.7,3.3,3,1.6,3.3,4.1,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
538,1.1,1.4,1.6,3,3.5,3.5,3.2,2.7,3.7,0.5,3.1,4.9,3.2,3.2,1.8,3.3,4.3,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
539,1,1.4,1.7,3,3.5,3.3,3,2.6,3.7,0.5,2.8,4.8,2.7,3.3,1.7,3.5,4.2,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
540,1.2,1.5,1.7,3,3.5,3.3,3,2.6,3.7,0.6,3,4.8,2.7,3,1.9,3.4,4.1,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
541,1.1,1.5,1.6,3,3.6,3.5,3,2.7,3.8,0.6,2.9,4.8,2.7,3.1,1.8,3.4,4.3,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
542,1.1,1.5,1.6,3.1,3.4,3.7,3.3,2.9,3.9,0.6,3.3,5,2.7,3.2,1.8,3.4,4,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
543,1.1,1.6,1.6,3.2,3.6,3.4,3.2,2.8,3.7,0.6,3.1,4.8,2.8,3.1,1.7,3.4,4.1,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
544,1.1,1.5,1.5,3.1,3.4,3.5,3.2,2.6,3.6,0.6,3,4.7,2.8,3.1,1.7,3.3,4,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
545,1.1,1.6,1.7,3.3,3.6,3.6,3,2.7,3.9,0.6,2.9,4.7,2.9,2.9,1.8,3.4,4.1,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
546,1.1,1.6,1.6,3,3.7,3.4,3.2,2.6,3.6,0.6,3.1,5,3.1,3.2,1.7,3.3,4,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
547,1.1,1.5,1.6,3.2,3.5,3.2,3.1,2.5,3.8,0.6,3,4.7,2.6,3,1.7,3.3,4,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
548,1.1,1.6,1.7,3.1,3.5,3.2,3.1,2.6,3.7,0.6,3.1,5.1,2.7,2.9,1.7,3.3,4.1,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
549,1.1,1.6,1.7,3,3.5,3.4,3.1,2.8,3.7,0.6,3,5,2.6,3.1,1.9,3.3,4.2,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
550,1.1,1.5,1.6,3,3.7,3.3,3,2.7,3.7,0.6,2.9,4.8,2.5,3,1.7,3.4,4.3,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
551,1.1,1.5,1.7,3,3.7,3.6,3.2,2.7,3.8,0.6,3.2,4.9,2.8,3.2,1.7,3.4,4.1,2.5,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
552,1.1,1.6,1.6,3.2,3.6,3.4,3.3,2.7,3.7,0.6,3.1,4.9,2.8,3.2,1.8,3.3,4,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
553,1.1,1.7,1.6,3.5,3.4,3.6,3.1,2.8,3.7,0.6,3.2,4.8,2.6,3.2,1.7,3.3,4.2,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
554,1.1,1.6,1.7,3.3,3.7,3.6,3.2,2.8,3.7,0.6,3,5,2.7,3.4,1.7,3.4,4.4,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
555,1.1,1.6,1.6,3.1,3.5,3.6,3.3,2.7,3.8,0.6,3.1,4.8,2.6,3,1.7,3.3,4.2,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
556,1.1,1.6,1.7,2.9,3.6,3.3,3.1,2.6,3.8,0.6,3.1,4.9,2.9,3.2,1.9,3.4,4.2,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
557,1.2,1.6,1.6,2.9,3.8,3.8,3.3,2.7,3.7,0.6,3.2,4.8,2.8,3.2,1.8,3.3,4.4,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
558,1.1,1.6,1.7,3.2,3.6,3.6,3.1,2.7,3.8,0.6,3.1,5,3.1,3,1.8,3.3,4.3,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
559,1.1,1.6,1.6,3.3,3.6,3.4,3.2,2.6,3.8,0.6,3.1,4.8,2.8,3.1,1.8,3.2,4.4,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
560,1.2,1.5,1.7,3,3.4,3.2,2.9,2.6,3.7,0.6,3.1,4.9,2.8,3.1,1.9,3.3,4.2,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
561,1.1,1.5,1.6,3,3.7,3.3,3.1,2.6,3.8,0.6,2.9,4.8,2.8,3.1,1.9,3.3,4.2,2.6,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
562,1.2,1.5,1.7,3.1,3.5,3.3,3,2.6,3.7,0.6,3.1,4.8,3,3.1,1.8,3.3,4.3,2.4,119,59,119,59,59,59,59,59,59,119,59,119,60,59,59,119,119,119
563,1.1,1.5,1.6,3.2,3.5,3.4,3.2,2.7,3.7,0.6,3.1,4.7,3.2,3.1,1.7,3.3,4.1,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
564,1.1,1.5,1.6,3,3.6,3.5,3,2.7,3.7,0.5,2.8,4.7,3.3,3,1.9,3.3,4.3,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
565,1.1,1.6,1.6,3,3.5,3.4,3.1,2.7,3.7,0.6,3.1,4.8,3.1,3.1,1.8,3.4,4.3,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
566,1.1,1.5,1.7,2.9,3.6,3.5,3.1,2.7,3.8,0.5,2.9,4.8,2.9,3.1,1.6,3.4,4.2,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
567,1.1,1.5,1.6,3,3.5,3.6,3.2,2.7,3.6,0.6,3,4.7,2.8,2.9,1.8,3.3,4,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
568,1.1,1.5,1.6,3,3.6,3.3,3,2.6,3.7,0.6,3.2,4.7,2.7,3.1,1.8,3.4,4,2.5,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
569,1.1,1.5,1.6,3.3,3.4,3.3,3,2.7,3.7,0.5,2.9,4.6,2.8,3,1.7,3.4,4,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
570,1.1,1.5,1.7,3.1,3.6,3.3,3.1,2.6,3.6,0.6,3.1,4.8,2.7,3.1,1.7,3.3,4.3,2.5,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
571,1.1,1.5,1.7,3.1,3.5,3.5,3.1,2.7,3.8,0.6,3,4.7,2.7,3,1.9,3.3,4.3,2.4,119,59,119,59,59,59,59,59,59,119,59,119,60,59,59,119,119,119
572,1.1,1.5,1.5,3.1,3.5,3.4,3.1,2.7,3.7,0.6,2.9,4.6,2.8,3.3,1.8,3.3,4,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
573,1.1,1.6,1.6,2.9,3.7,3.9,3.1,2.6,3.8,0.6,2.9,4.6,2.5,3.1,1.8,3.5,3.9,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
574,1.1,1.6,1.6,3,3.5,3.5,3.4,2.7,3.6,0.5,2.9,4.7,2.6,3,1.8,3.2,3.9,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
575,1.1,1.5,1.6,3.1,3.5,3.6,3.2,2.7,3.6,0.6,3,4.4,2.6,3.1,1.8,3.2,3.9,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
576,1.1,1.6,1.6,3,3.5,3.3,2.9,2.6,3.7,0.6,3,4.6,2.4,3.1,1.9,3.4,4,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
577,1.2,1.5,1.6,3,3.4,3.4,3.2,2.6,3.6,0.6,3.1,4.6,2.7,3.1,1.7,3.3,4,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
578,1.1,1.5,1.5,3.1,3.5,3.5,3.1,2.6,3.8,0.6,3,4.5,2.6,3.3,1.8,3.4,3.8,2.3,119,59,119,59,59,59,59,59,59,119,59,119,60,59,59,119,119,119
579,1.1,1.5,1.8,3,3.5,3.3,3,2.6,3.6,0.6,3.1,4.6,2.8,3.1,1.7,3.3,4,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
580,1.1,1.6,1.6,2.8,3.5,3.4,3.1,2.6,3.6,0.5,3,4.7,2.8,2.9,1.7,3.4,4.2,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
581,1.1,1.5,1.6,3.1,3.4,3.3,3.2,2.5,3.7,0.6,2.9,4.8,2.6,3.1,1.8,3.3,4.2,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
582,1.1,1.5,1.6,3.1,3.8,3.2,2.9,2.6,3.8,0.6,2.9,4.8,2.6,3.1,1.7,3.4,4.1,2.1,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
583,1.1,1.5,1.6,2.8,3.5,3.4,3,2.6,3.7,0.6,3,4.7,2.6,3.2,1.6,3.2,4.2,2.2,119,59,119,59,59,59,59,59,59,119,59,119,60,59,59,119,119,119
584,1,1.5,1.6,2.9,3.5,3.4,3.1,2.7,3.8,0.6,2.9,4.7,2.6,3.1,1.8,3.3,4.1,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
585,1.1,1.6,1.6,3.3,3.5,3.4,3,2.6,3.7,0.6,2.9,4.7,2.6,3,1.7,3.3,4.1,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
586,1.1,1.6,1.7,3,3.5,3.2,2.9,2.6,3.7,0.6,3.1,4.7,2.4,3.1,1.7,3.4,4.1,2.2,119,59,119,59,59,59,59,59,59,119,59,119,60,59,59,119,119,119
587,1.1,1.6,1.6,2.9,3.5,3.3,3,2.6,3.7,0.6,3.1,4.8,2.6,3.1,1.8,3.3,4.2,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
588,1.1,1.6,1.7,3,3.6,3.6,3.3,2.8,3.7,0.6,3.2,5,2.8,3.1,1.7,3.3,4.2,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
589,1.1,1.5,1.6,3.4,3.5,3.5,3.2,2.7,3.8,0.6,3.2,4.8,2.8,3.2,1.8,3.3,4,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
590,1.1,1.7,1.6,3.2,3.6,3.5,3.2,2.6,3.7,0.6,3.1,4.9,2.9,3.1,1.7,3.4,4.1,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
591,1.1,1.5,1.7,3,3.5,4,3,2.7,3.8,0.6,3,4.7,3,3.3,1.8,3.3,4.2,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
592,1.1,1.6,1.6,2.9,3.6,3.5,3.2,2.7,3.7,0.6,3.1,4.7,3,3.2,1.7,3.4,4.1,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
593,1.1,1.6,1.7,2.8,3.5,2.9,2.8,2.5,3.6,0.6,3,4.4,3,3,1.9,3.3,3.9,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
594,1.1,1.5,1.6,2.9,3.7,3,2.8,2.5,3.7,0.6,3.1,3.9,2.9,3.1,1.8,3.5,3.7,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
595,1.1,1.6,1.5,3,3.5,3.1,3.2,2.6,3.7,0.6,3,4.3,2.9,3,1.6,3.3,3.9,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
596,1,1.5,1.6,3.1,3.4,3,3.2,2.6,3.6,0.6,3.1,4.8,2.8,3.2,1.6,3.4,4,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
597,1.1,1.5,1.7,3,3.6,3.3,3,2.7,3.6,0.6,2.9,4.7,2.6,3.2,1.8,3.3,4.1,2.5,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
598,1.1,1.6,1.6,2.9,3.5,2.9,3,2.6,3.7,0.6,3,4.7,2.7,2.9,1.7,3.4,4,2.2,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
599,1.1,1.5,1.5,2.8,3.5,3,3.2,2.6,3.8,0.6,2.9,4.5,2.7,3.1,1.9,3.4,4,2.4,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
600,1.1,1.5,1.6,3.3,3.5,3,3.1,2.7,3.7,0.5,3.1,4.8,2.4,3.1,1.7,3.4,4.2,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
601,1.1,1.6,1.7,3.1,3.6,3.1,3.2,2.7,3.7,0.6,3.1,4.9,2.8,3.1,1.7,3.4,4.2,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
602,1.1,1.5,1.6,2.9,3.4,3,3.2,2.7,3.7,0.6,2.9,4.7,2.6,3.1,1.8,3.3,4,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
603,1.2,1.5,1.6,2.9,3.5,3,3,2.6,3.8,0.6,2.9,4.2,2.6,3,1.7,3.4,4,2.3,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
604,1.1,1.5,1.6,2.8,3.4,3.3,3,2.7,3.6,0.6,3,4.1,2.5,3,1.7,3.3,3.9,2.5,119,59,119,59,59,59,59,59,59,119,59,119,59,59,59,119,119,119
