CH Name,D_정면,D_측면,D_1R,D_2R,D_3R,S_정면,S_측면,S_1R,S_2R,S_3R,aa,bb,dd,cc,gg,hh,rr,ee,ww,ll
CH No.,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26
3575,2.2,2.6,2.6,1.5,1.7,0.9,2,1.5,1.3,1,92,92,92,92,47,360,92,16,120,120
3576,2.3,2.5,2.4,1.4,1.7,0.9,1.9,1.6,1.3,1,92,92,92,92,47,360,92,16,120,120
3577,2.3,2.4,2.3,1.4,1.7,0.8,2,1.3,1.3,1.1,92,92,92,92,47,360,92,360,120,120
3578,2.2,2.6,2.5,1.5,2,0.8,1.9,1.4,1.5,1.1,92,92,92,92,47,360,92,360,120,120
3579,2.3,2.9,2.4,1.6,1.9,0.8,2,1.6,1.6,1.1,92,92,92,92,47,360,92,360,120,120
3580,2.3,2.9,2.4,1.5,1.9,0.8,2.2,1.5,1.3,1,92,92,92,92,47,360,92,360,120,120
3581,2.5,2.9,2.6,1.8,1.8,0.8,2,1.6,1.3,1,92,92,92,92,47,360,92,360,120,120
3582,2.4,2.7,2.4,2,1.8,0.8,2.1,1.5,1.4,1.1,92,92,92,34,47,360,92,360,120,120
3583,2.2,2.8,2.5,1.7,1.9,0.9,2,1.7,1.4,1,92,92,92,92,47,360,92,360,120,120
3584,2.5,2.7,2.4,1.7,1.9,0.9,2.1,1.4,1.5,1.3,92,92,92,92,47,360,92,360,120,120
3585,2.4,2.7,2.5,1.9,1.6,0.8,1.9,1.6,1.2,1,92,92,92,34,47,360,92,16,120,120
3586,2.4,2.8,2.5,1.8,1.8,0.9,2.1,1.5,1.4,1.1,92,92,92,92,47,360,92,16,120,120
3587,2.5,3,2.5,2.1,1.7,0.9,2,1.6,1.4,1,92,92,92,34,47,360,92,16,120,120
3588,2.3,2.5,2.4,1.5,1.7,0.9,2.2,1.7,1.4,1.2,92,92,92,36,47,360,92,16,120,120
3589,2.2,2.6,2.4,1.8,1.9,0.8,2.1,1.4,1.6,1.3,92,92,92,92,47,360,92,360,120,120
3590,2,2.5,2.5,1.8,1.9,0.9,1.8,1.4,1.4,1,93,93,47,38,47,360,93,360,120,120
3591,1.8,2.7,2.7,1.3,2,1,1.9,1.6,1.4,1.4,93,93,93,93,47,360,93,360,120,120
3592,2,2.3,2.3,1.6,1.9,0.8,1.9,1.7,1.5,1.2,93,93,93,31,47,360,93,360,120,120
3593,2.1,2.5,2.5,1.6,1.8,0.9,1.9,1.6,1.4,1.3,93,93,93,33,47,360,93,360,120,120
3594,2,2.6,2.1,1.4,1.8,0.8,1.9,1.5,1.4,1.3,93,93,93,36,47,360,93,360,120,120
3595,1.9,2.5,2.4,1.4,1.7,0.9,1.8,1.5,1.3,1,93,93,93,93,47,360,93,360,120,120
3596,1.8,2.6,2.4,1.5,1.7,0.8,2,1.5,1.5,1.1,93,93,93,93,47,360,93,360,120,120
3597,1.7,2.2,2.2,1.6,1.9,0.8,1.9,1.5,1.5,1.1,93,93,93,93,47,360,93,360,120,120
3598,1.7,2.2,2.4,1.5,1.9,0.8,1.7,1.4,1.4,1.1,93,93,93,93,47,360,93,360,120,120
3599,2,2.2,2.4,1.5,1.8,0.7,2.2,1.6,1.2,1.2,93,93,93,36,47,360,93,360,120,120
3600,1.9,2.6,2.4,1.4,1.9,0.9,1.9,1.7,1.6,1,93,93,93,93,47,360,93,360,120,120
3601,1.9,2.6,2.3,1.4,2,0.9,2.1,1.9,1.4,1.1,93,93,47,31,47,360,93,360,120,120
3602,1.9,2.3,2.3,1.6,1.8,0.9,1.9,1.7,1.4,0.9,93,93,93,47,47,360,93,360,120,120
3603,1.8,2.5,2.3,1.4,1.7,0.9,1.8,1.8,1.5,1.4,93,93,93,33,47,360,93,360,120,120
3604,1.9,2.3,2.4,1.5,2.2,0.9,1.7,1.9,1.4,1.1,93,93,93,93,47,360,93,360,120,120
3605,2,2.2,2.3,1.6,1.9,0.9,1.8,1.5,1.5,1.1,93,93,93,35,47,360,93,360,120,120
3606,1.8,2.5,2.5,1.6,1.8,1.2,2,1.6,1.5,1.1,93,93,93,47,47,360,93,16,120,120
3607,1.8,2.4,2.4,1.4,2,1,1.8,1.6,1.3,1.1,93,93,93,34,47,360,93,93,120,120
3608,2,2.4,2.4,1.3,1.7,0.8,1.9,1.5,1.4,1,93,93,93,93,47,240,93,93,120,120
3609,1.9,2.5,2.3,1.4,1.7,0.8,1.8,1.6,1.2,1,93,93,93,38,47,360,93,16,120,120
3610,1.8,2.3,2.4,1.7,1.7,0.9,1.9,1.4,1.4,1.1,93,93,93,93,47,360,93,16,120,120
3611,1.8,2.7,2.2,1.4,1.8,0.9,1.8,1.5,1.4,1,93,93,93,93,47,360,93,16,120,120
3612,2,2.2,2.4,1.5,1.8,0.9,1.9,1.5,1.4,1.1,93,93,93,93,47,360,93,93,120,120
3613,2.1,2.7,2.5,1.5,1.6,0.9,2,1.5,1.4,1.1,93,93,93,93,47,360,93,360,120,120
3614,1.8,2.4,2.4,1.3,1.8,0.9,2,1.4,1.3,1.1,93,93,93,93,47,360,93,360,120,120
3615,1.8,2.5,2.6,1.5,1.9,1,1.9,1.6,1.5,1.2,93,93,93,93,47,360,93,360,120,120
3616,1.7,2.4,2.5,1.6,2,1.1,2,2,1.3,1,93,93,93,93,47,330,93,330,120,120
3617,2,2.4,2.5,1.3,2,1,2,1.6,1.7,1.2,93,93,93,93,47,360,93,360,120,120
3618,2.2,2.6,2.5,2.1,2,1,1.8,1.8,1.4,1.2,93,93,93,35,47,360,93,360,120,120
3619,1.9,2.5,2.4,1.4,1.7,0.9,2,1.6,1.4,1,93,93,93,93,47,360,93,360,120,120
3620,2.1,2.6,2.4,1.4,1.9,0.9,1.9,1.6,1.4,1.1,93,93,93,36,47,360,93,360,120,120
3621,2.1,2.8,2.4,1.8,2,1.1,1.9,1.9,1.4,1,93,93,93,93,47,360,93,360,120,120
3622,1.9,2.3,2.7,1.5,1.9,1.1,2,1.8,1.7,1.2,93,93,93,93,47,360,93,360,120,120
3623,1.9,2.5,2.6,1.5,1.8,1.1,2.1,1.7,1.4,1.1,93,93,93,93,47,360,93,360,120,120
3624,2,2.6,2.5,1.6,2.1,1.1,2.2,2,1.4,1.2,93,93,93,34,47,360,93,360,120,120
3625,2,2.7,2.7,1.8,2,1,2.2,1.8,1.7,1.4,93,93,93,47,47,360,93,360,120,120
3626,1.9,2.5,2.3,1.5,2,1.2,2.1,1.6,1.4,1.2,93,93,93,93,47,330,93,120,120,120
3627,2.1,2.7,2.5,1.6,1.9,1.2,2,1.9,1.7,1.1,93,93,93,34,47,330,93,120,120,120
3628,2,2.3,2.6,1.6,2.1,1,2.1,1.8,1.7,1.1,93,93,93,93,47,330,93,120,120,120
3629,2.1,2.5,2.6,1.6,2.1,1,2,1.9,1.5,1.1,93,93,93,93,47,360,93,120,120,120
3630,2,2.3,2.6,1.5,1.7,1,2,1.7,1.4,1,93,93,93,93,47,360,93,120,120,120
3631,1.9,2.2,2.4,1.3,1.8,1.1,2,1.7,1.5,1.1,93,93,93,93,47,360,93,120,120,120
3632,2,2.3,2.3,1.4,1.5,1,1.9,1.6,1.6,1.2,93,93,93,93,47,360,93,120,120,120
3633,1.9,2.5,2.5,1.6,1.8,1.1,2,1.9,1.6,1.1,93,93,93,93,47,360,93,120,120,120
3634,1.9,2.6,2.6,1.5,2.1,1.1,2,1.7,1.3,1.1,93,93,93,93,47,360,93,120,120,120
3635,2.3,2.6,2.6,1.9,2,1.3,2,1.6,1.5,1.1,93,93,93,93,47,360,93,120,120,120
3636,2,2.3,2.6,1.8,2,1.1,1.9,1.8,1.5,1,93,93,93,31,47,360,93,120,120,120
3637,2.2,2.8,2.6,1.7,2,1,2,2.1,1.4,1.1,93,93,93,35,47,330,93,120,120,120
3638,2.1,2.5,2.7,1.7,2,1.2,1.8,1.7,1.4,1.1,93,93,47,35,47,360,93,120,120,120
3639,2.2,2.7,2.6,1.7,2.1,1.1,2,1.7,1.6,1.2,93,93,93,33,47,360,93,120,120,120
3640,1.8,2.6,2.8,1.3,1.9,1.1,2.2,1.7,1.4,1.2,93,93,93,93,47,360,93,120,120,120
3641,1.9,2.7,2.7,1.3,2.1,1.1,2.1,1.9,1.7,1.3,93,93,47,47,47,360,93,120,120,120
3642,2.1,2.4,2.6,1.7,2.1,1,1.8,1.7,1.5,1.1,93,93,47,93,47,360,93,120,120,120
3643,2,2.6,2.5,1.4,2.1,1.2,1.9,1.8,1.7,1.2,93,93,93,93,47,360,93,120,120,120
3644,2.2,2.6,2.6,1.6,2.1,1.4,1.9,1.8,1.4,1.3,93,93,47,47,47,360,93,360,120,120
3645,2,2.8,2.9,1.5,1.8,1.1,1.9,1.7,1.7,1.3,93,93,93,93,47,360,93,360,120,120
3646,2,2.4,2.8,1.4,1.7,1.1,2,1.6,1.5,1.2,93,93,93,93,47,360,93,120,120,120
3647,2,2.5,2.6,1.9,2.1,1.1,2,1.9,1.6,1.1,93,93,93,36,47,330,93,330,120,120
3648,1.8,2.4,2.4,1.4,2.1,1,2,1.9,1.5,1.2,93,93,93,93,47,330,93,330,120,120
3649,1.9,2.5,2.6,1.6,2,0.9,2,1.8,1.4,1.2,93,93,93,93,47,330,93,120,120,120
3650,2.2,2.6,2.7,1.5,1.9,1.1,1.9,1.8,1.5,1.1,93,93,93,93,47,360,93,120,120,120
3651,2.2,2.7,2.7,1.6,2,0.9,2.1,1.7,1.5,1.2,93,93,93,37,47,360,93,360,120,120
3652,2.3,2.5,2.4,2,2.1,1,2.3,2,1.5,1,93,93,93,31,47,360,93,360,120,120
3653,2,2.5,2.2,1.9,2.2,1.2,1.8,2,1.6,1.3,93,93,93,36,47,360,93,360,120,120
3654,1.9,2.3,2.5,1.6,2,1.2,1.9,1.4,1.3,1.1,93,93,47,93,47,360,93,360,120,120
3655,1.9,2.5,2.7,1.7,1.9,0.9,1.8,1.8,1.4,1,93,93,93,93,47,360,93,360,120,120
3656,1.7,2.3,2.4,1.3,1.8,1,1.8,1.9,1.4,1.1,93,93,93,93,47,360,93,16,120,120
3657,2,2.3,2.4,1.5,1.7,1,2.1,1.6,1.6,1.2,93,93,93,93,47,330,93,330,120,120
3658,1.9,2.5,2.4,1.8,1.9,1,1.9,1.5,1.6,1.1,93,93,93,93,47,330,93,16,93,120
3659,1.8,2.4,2.2,1.5,1.8,1,2,1.5,1.5,1.1,93,93,93,93,47,360,93,330,120,120
3660,1.8,2.6,2.3,1.6,1.9,0.9,1.8,1.6,1.5,1.2,93,93,93,93,47,360,93,360,120,120
3661,1.8,2.2,2.2,1.5,1.7,1,1.8,1.5,1.5,1.1,93,93,93,93,47,360,93,360,120,120
3662,1.8,2.7,2.4,1.5,2.2,1.3,2.1,1.7,1.4,1.4,93,93,47,93,47,360,93,360,120,120
3663,2,2.7,2.5,1.6,2.1,0.9,2,1.9,1.5,1,93,93,93,31,47,360,93,360,120,120
3664,1.9,2.5,2.7,1.5,2.1,1.6,1.9,1.8,1.7,1.1,93,93,93,93,47,360,93,360,120,120
3665,2.7,4,3.8,1.5,2.9,3.1,2.5,3.6,1.6,1.5,93,93,47,93,47,360,93,360,120,120
3666,1.9,2.6,2.2,1.3,1.9,1,2.1,1.7,1.4,0.9,93,93,93,93,47,360,93,360,120,120
3667,2.1,2.2,2.2,1.7,1.7,0.8,2,1.5,1.4,1,93,93,93,93,47,360,93,120,120,120
3668,2,2.3,2.5,1.7,1.9,0.9,1.9,1.4,1.4,1.2,93,93,93,93,47,360,93,120,120,120
3669,1.8,2.2,2.4,1.7,1.8,0.9,1.9,1.4,1.5,1.2,93,93,93,35,47,360,93,120,120,120
3670,1.8,2.3,2.4,1.8,1.8,0.8,2,1.8,1.4,1.1,93,93,93,93,47,360,93,120,120,120
3671,2.1,2.4,2.6,1.4,1.9,0.9,1.9,1.7,1.5,1.1,93,93,93,93,47,360,93,120,120,120
3672,1.9,2.5,2.3,1.5,1.8,1.1,2,1.8,1.5,1.2,93,93,93,35,47,360,93,120,93,120
3673,2,2.5,2.5,1.9,2,1,1.8,1.7,1.4,1.3,93,93,47,93,47,360,93,120,120,120
3674,2.1,2.4,2.6,1.5,2,1,2,1.8,1.4,0.9,93,93,93,93,47,360,93,120,120,120
3675,2,2.3,2.3,1.7,2,1,2,1.6,1.4,1.1,93,93,47,93,47,360,93,120,120,120
3676,1.9,2.7,2.5,1.6,1.9,1,2,1.7,1.6,0.9,93,93,93,35,47,360,93,120,120,120
3677,1.9,2.5,2.4,1.8,1.7,0.9,2,1.5,1.3,1,93,93,93,93,47,360,93,120,120,120
3678,1.8,2.3,2.3,1.7,2.1,0.9,1.9,1.7,1.4,1.1,93,93,93,47,47,360,93,120,120,120
3679,2.1,2.5,2.4,1.8,2,1,1.8,1.7,1.5,1.1,93,93,93,93,47,360,93,120,120,120
3680,2.3,2.5,2.7,1.8,1.9,0.9,2,1.7,1.4,1,93,93,93,34,47,360,93,360,120,120
3681,2.2,2.2,2.5,1.8,1.9,0.9,1.9,1.5,1.5,1.2,93,93,93,93,47,360,93,360,120,120
3682,2,2.3,2.4,1.7,1.9,0.9,1.9,2,1.3,0.9,93,93,93,93,47,360,93,360,120,120
3683,2,2.3,2.5,1.5,2,0.9,1.9,1.8,1.5,1.1,93,93,93,93,47,360,93,360,120,120
3684,1.8,3,2.3,1.5,1.9,1,2,1.7,1.5,1.1,93,93,93,93,47,360,93,360,120,120
3685,2,2.3,2.6,1.6,2.1,1.3,2,2,1.6,1.3,93,93,93,34,47,360,93,360,120,120
3686,2,2.8,2.6,1.7,1.7,0.9,1.8,1.7,1.4,0.9,93,93,93,35,47,360,93,360,120,120
3687,1.9,2.4,2.3,1.7,1.7,0.9,2,1.7,1.4,1,93,93,93,36,47,360,93,360,120,120
3688,2,2.5,2.5,1.5,1.9,0.9,2,1.7,1.5,1.2,93,93,93,31,47,360,93,360,120,120
3689,2.1,2.4,2.5,1.4,2,0.9,2.1,1.8,1.4,1,93,93,47,93,47,360,93,360,120,120
3690,2.1,2.4,2.5,1.7,2.2,0.9,2,1.9,1.7,1.2,93,93,93,93,47,360,93,360,120,120
3691,2,2.5,2.6,1.6,2,0.9,2.1,1.9,1.4,1.1,93,93,47,93,47,360,93,120,120,120
3692,1.9,2.6,2.5,1.4,1.9,1,2,1.7,1.4,0.9,93,93,47,93,47,360,93,120,120,120
3693,1.8,2.4,2.4,1.6,1.7,0.9,1.9,1.7,1.3,1,93,93,93,93,47,360,93,120,120,120
3694,1.8,2.6,2.4,1.5,1.9,1,1.8,1.7,1.4,1.1,93,93,93,93,47,360,93,120,120,120
3695,1.8,2.1,2.6,1.3,2,1.1,1.7,1.7,1.3,1.1,94,47,94,94,47,360,94,120,120,120
3696,1.8,1.8,2.6,1.7,1.9,0.8,1.8,1.7,1.8,1.1,94,47,94,36,47,360,94,120,120,120
3697,1.7,2.1,2.4,1.4,1.9,1,1.6,1.7,1.4,1.1,94,47,94,35,47,360,94,120,120,120
3698,1.6,2,2.4,1.4,2,1,1.7,1.8,1.3,1,94,47,94,94,47,360,94,120,120,120
3699,1.7,1.8,2.4,1.5,2,0.9,1.9,1.5,1.5,1.1,94,47,47,94,47,360,94,120,120,120
3700,1.6,2.2,2.3,1.3,1.9,1.2,1.7,1.6,1.5,1.4,94,47,47,47,47,360,94,120,94,120
3701,1.8,1.8,2.5,1.2,2,1.1,1.7,2,1.5,1.2,94,47,47,94,47,360,94,120,94,120
3702,1.7,2.1,2.6,1.8,1.9,1,1.8,1.7,1.3,1.2,95,47,47,34,47,360,95,120,120,120
3703,1.6,2.1,2.6,1.6,1.7,1,1.8,1.6,1.2,1,95,47,95,95,47,360,95,120,120,120
3704,1.7,2.1,2.6,1.7,1.8,1.1,1.6,1.8,1.4,1.3,95,47,95,31,47,360,95,120,120,120
3705,1.8,1.9,2.6,1.9,2,1,1.7,1.6,1.3,1.2,95,47,95,31,47,360,95,120,120,120
3706,1.7,2,2.6,1.8,1.9,1.1,1.8,1.6,1.3,1,95,47,95,32,47,360,95,120,120,120
3707,1.8,2.4,2.5,1.7,2.1,1.3,1.8,1.7,1.3,1.2,95,47,95,32,47,360,95,120,120,120
3708,1.8,2,2.5,1.9,2.1,1,1.8,1.7,1.5,1,95,47,47,33,47,360,95,120,120,120
3709,1.8,2.1,2.3,1.7,1.9,1.1,1.7,1.5,1.4,1.2,95,47,95,33,47,360,95,120,120,120
3710,1.6,2.3,2.5,1.9,1.9,1.1,1.6,1.6,1.2,1.1,95,47,95,95,47,360,95,120,120,120
3711,1.7,2,2.6,1.6,1.8,1.2,1.7,1.9,1.3,1.3,95,47,95,32,47,360,95,120,120,120
3712,1.8,1.9,2.4,1.8,1.9,1,1.9,1.7,1.3,1.1,95,47,95,33,47,360,95,120,120,120
3713,2,2,2.9,2.1,1.9,1.1,1.8,1.8,1.2,1,95,47,95,32,47,360,95,120,120,120
3714,1.6,1.9,2.3,1.8,1.9,1,1.7,1.6,1.2,1,95,47,47,32,47,360,95,120,120,120
3715,2,2.3,2.6,2,2.1,1.1,1.9,1.6,1.4,1.1,95,47,47,32,47,360,95,360,120,120
3716,1.9,2,2.6,1.8,2.1,1.1,1.8,1.7,1.4,0.9,95,47,47,34,47,360,95,120,120,120
3717,1.6,2.1,2.3,1.7,2.2,0.9,1.9,1.6,1.3,1.1,95,47,47,32,47,360,95,120,120,120
3718,2,1.9,2.8,1.9,1.9,1.1,1.8,1.8,1.3,1,95,47,47,33,47,110,95,120,120,120
3719,1.8,2.1,2.4,1.7,1.9,1.1,1.7,1.7,1.2,1,95,47,95,33,47,110,95,120,120,120
3720,1.8,1.9,2.4,1.7,1.8,1.2,1.8,1.7,1.3,1.1,95,47,95,33,47,110,95,120,120,120
3721,1.7,2.3,2.4,1.5,2,1.1,1.8,1.8,1.3,1,95,47,95,32,47,110,95,120,120,120
3722,1.6,1.9,2.3,1.6,2,1,1.7,1.8,1.3,0.9,95,47,95,35,47,110,95,120,120,120
3723,1.8,2,2.4,2,1.8,1,1.8,1.7,1.3,1,95,47,95,32,47,110,95,120,120,120
3724,1.7,1.8,2.6,1.9,1.8,1,1.8,1.8,1.4,1,95,47,47,33,47,360,95,360,120,120
3725,1.8,1.8,2.5,1.6,2,0.9,1.6,1.8,1.2,1,95,47,95,31,47,360,95,360,120,120
3726,2.1,2.2,2.7,1.7,2.1,1.1,1.9,1.7,1.6,1,95,360,47,34,47,360,95,360,120,120
3727,1.8,2.1,2.7,1.8,2.1,1,1.8,1.8,1.5,1.1,95,360,95,34,47,360,95,360,120,120
3728,1.7,1.8,2.3,1.6,1.9,1.2,1.8,1.7,1.5,1,95,47,47,35,47,360,95,360,120,120
3729,1.7,1.8,2.5,1.8,2.1,1.1,1.7,1.7,1.5,0.9,95,47,95,34,47,360,95,360,120,120
3730,1.7,1.8,2.5,1.8,1.9,0.8,1.6,1.6,1.2,1,95,47,47,31,47,360,95,360,120,120
3731,1.8,2,2.6,1.8,2.1,1,1.7,1.7,1.3,1,95,47,47,35,47,360,95,360,120,120
3732,1.8,2,2.3,2,2,1,1.9,1.6,1.3,0.9,95,47,47,36,47,360,95,360,120,120
3733,1.6,2.1,2.3,1.5,2,0.9,1.8,1.6,1.2,1.2,95,47,95,31,47,360,95,16,120,120
3734,1.6,2.1,2.4,1.7,1.9,1.1,1.7,1.6,1.3,1,95,47,47,95,47,110,95,110,120,120
3735,1.7,2,2.3,1.6,2.2,1.1,1.6,1.5,1.4,1.1,95,47,47,34,47,360,95,360,120,120
3736,1.8,1.9,2.7,1.5,2.5,1.1,1.8,1.6,1.2,1,95,47,47,95,47,360,95,360,120,120
3737,1.6,1.8,2.6,1.8,2,1,1.6,1.3,1.3,0.9,95,47,95,32,47,360,95,360,120,120
3738,1.7,1.8,2.4,1.7,2,0.9,1.8,1.6,1.3,1,95,47,47,33,47,360,95,10,120,120
3739,1.7,1.8,2.1,2.1,2,0.9,1.7,1.7,1.4,1.1,95,47,95,35,47,360,95,9,120,120
3740,1.6,1.8,2.2,1.6,1.7,0.9,1.7,1.4,1.1,0.9,95,47,95,33,47,360,95,16,120,120
3741,1.7,1.8,2.2,1.7,2.1,1,1.5,1.6,1.3,1,95,47,95,32,47,360,95,360,120,120
3742,1.9,1.8,2.5,1.9,2,0.9,1.6,1.6,1.4,1,95,47,47,34,47,360,95,360,120,120
3743,1.7,1.8,2.3,1.4,1.9,1,1.7,1.5,1.3,1,95,47,47,95,47,360,95,360,120,120
3744,1.7,1.8,2.2,1.8,2,0.8,1.5,1.4,1.3,1,95,47,47,33,47,360,95,360,95,120
3745,1.9,1.7,2.6,1.6,2.1,0.8,1.7,1.8,1.4,0.9,95,360,47,32,47,360,95,360,120,120
3746,1.7,1.9,2.5,1.6,2.1,0.9,1.6,1.6,1.1,0.9,95,360,47,34,47,360,95,360,120,120
3747,1.5,1.9,2.4,1.3,2,0.9,1.6,1.6,1,0.8,96,360,47,96,47,360,96,360,96,120
3748,1.5,1.9,2.4,1.8,2.1,1,1.7,1.6,1.2,1,96,47,47,96,47,360,96,360,120,120
3749,1.5,1.6,2.2,1.4,1.9,0.8,2,1.7,1.2,0.9,96,47,47,47,47,360,96,360,120,120
3750,1.7,1.9,2.6,1.6,1.8,0.9,1.7,1.5,1.2,1,96,47,96,32,47,360,96,360,96,120
3751,1.5,1.6,2.5,1.8,2,0.8,1.8,1.6,1.3,0.8,47,47,47,96,47,360,96,120,96,120
3752,1.7,1.9,2.6,1.4,2,0.9,1.8,1.6,1.3,0.9,96,47,47,96,47,360,96,120,96,120
3753,1.5,1.7,2.4,1.5,2,0.9,1.7,1.6,1.2,0.9,96,47,47,47,47,360,96,120,120,120
3754,1.4,1.6,2.4,1.3,2,1,1.8,1.6,1.2,1,96,47,47,96,47,360,96,120,120,120
3755,1.5,1.7,2.3,1.5,2,1.1,1.9,1.8,1.3,0.9,96,47,47,96,47,360,96,120,120,120
3756,1.5,2,2.3,1.3,2.1,1,1.7,1.4,1.2,1,96,47,47,96,47,360,96,120,120,120
3757,1.6,2,2.4,1.3,2.1,1.1,1.6,1.7,1.2,0.9,96,47,47,96,47,360,96,120,120,120
3758,1.5,1.7,2.4,1.4,2.1,1,1.6,1.5,1.1,0.9,96,47,47,96,47,360,96,120,120,120
3759,1.4,1.7,2.4,1.1,1.8,0.9,1.8,1.6,1.2,1,96,47,47,96,47,120,96,120,120,120
3760,1.5,1.9,2.7,1.3,1.9,1,1.8,1.6,1.1,1.1,96,47,47,33,47,120,96,120,120,120
3761,1.5,1.9,2.5,1.4,2,0.9,1.6,1.4,1.2,0.9,96,47,47,96,47,360,96,120,120,120
3762,1.6,1.9,2.5,1.4,2,0.9,1.9,1.6,1.5,0.9,96,47,47,96,47,360,96,120,120,120
3763,1.6,1.8,2.4,1.6,2.1,1,1.7,1.5,1.3,1,97,47,47,32,47,360,97,120,120,120
3764,1.7,1.9,2.4,1.4,2,0.9,1.8,1.5,1.2,1,97,47,97,31,47,360,97,120,120,120
3765,1.5,1.9,2.5,1.5,2.1,0.9,1.6,1.9,1.2,1,97,47,47,34,47,360,97,120,120,120
3766,1.5,1.9,2.7,1.3,1.8,1.1,1.8,1.8,1.1,0.9,97,360,97,47,47,360,97,360,120,120
3767,1.4,1.7,2.4,1.7,2,0.9,1.8,1.6,1.2,1,97,360,97,34,47,360,97,360,120,120
3768,1.8,2.1,2.4,1.6,2.1,1.1,1.8,1.7,1.3,1.4,97,360,97,35,47,360,97,360,120,120
3769,1.8,1.7,2.3,1.4,1.9,0.9,1.8,1.7,1.2,0.9,97,47,97,40,47,360,97,120,120,120
3770,1.6,1.7,2.5,1.5,1.8,0.9,1.6,1.5,1.1,1,97,47,97,47,47,360,97,120,120,120
3771,1.6,2,2.6,1.7,2,1,1.8,1.6,1.1,1.1,97,47,47,35,47,360,97,120,120,120
3772,1.5,2.2,2.3,1.4,2,1.1,1.6,1.6,1.1,0.9,97,47,97,31,47,360,97,120,120,120
3773,1.6,1.8,2.5,1.6,2.1,0.8,1.9,1.7,1.3,0.9,97,47,47,47,47,360,97,120,120,120
3774,1.5,1.7,2.4,1.3,2,1,1.7,1.7,1.1,1,97,47,97,47,47,360,97,360,120,120
3775,1.6,1.9,2.6,1.7,2,0.9,1.7,1.7,1.3,1,97,47,47,35,47,360,97,360,120,120
3776,1.5,1.7,2.6,1.5,1.8,0.9,1.9,1.9,1.4,1,97,360,97,47,47,360,97,360,120,120
3777,1.5,1.8,2.3,1.5,1.9,1,1.9,1.6,1.3,0.9,97,360,97,47,47,360,97,360,120,120
3778,1.6,1.8,2.3,1.5,2,0.9,1.7,1.5,1.2,0.9,97,47,97,34,47,360,97,360,120,120
3779,1.5,1.7,2.4,1.4,1.8,0.9,1.8,1.4,1.2,0.9,97,47,97,97,47,360,97,360,120,120
3780,1.5,1.8,2.3,1.6,1.9,0.9,1.7,1.8,1.2,1,97,47,97,37,47,110,97,110,120,120
3781,1.4,1.9,2.5,1.5,2,0.9,1.6,1.5,1.2,0.9,97,47,47,47,47,110,97,110,120,120
3782,1.7,1.8,2.3,1.5,2,0.8,2,1.6,1.2,1.1,97,47,47,47,47,360,97,110,120,120
3783,1.5,1.7,2.2,1.3,1.9,0.8,1.9,1.7,1.4,1,97,47,97,47,47,110,97,110,120,120
3784,1.5,1.8,2.3,1.4,2,0.8,1.9,1.6,1.2,1,97,47,97,32,47,110,97,110,120,120
3785,1.5,1.9,2.3,1.2,2,1,1.6,1.6,1.1,1.1,97,47,97,47,47,360,97,110,120,120
3786,1.7,1.6,2.7,1.6,2.1,1,1.7,2,1.3,1.1,97,47,97,36,47,360,97,360,120,120
3787,1.7,1.8,2.7,1.7,1.9,0.9,1.7,2.2,1.3,1,97,47,47,35,47,360,97,360,120,120
3788,1.6,2,2.4,1.7,2.1,1,1.9,1.7,1.4,1.1,97,47,47,36,47,360,97,360,120,120
3789,1.6,1.9,2.3,1.5,2.2,1.1,1.8,1.7,1.2,1.1,97,47,47,47,47,360,97,360,120,120
3790,1.6,1.7,2.4,1.9,2,0.9,1.8,1.7,1.3,1,97,47,97,34,47,360,97,360,120,120
3791,1.6,1.9,2.6,1.5,2,1,2,1.9,1.2,1.1,97,47,97,36,47,360,97,360,120,120
3792,1.6,2,2.6,1.6,2.1,1,1.7,1.7,1.4,1.1,97,47,97,35,47,360,97,360,120,120
3793,1.6,1.9,2.5,1.3,2,1.2,1.8,1.7,1.2,1.1,97,47,97,47,47,360,97,360,120,120
3794,1.6,2.1,2.6,1.5,2,1,1.8,1.6,1.2,1,97,47,47,36,47,360,97,360,120,120
3795,1.4,2,2.4,1.4,2.2,1,1.7,1.8,1.3,1.2,97,47,47,47,47,360,97,360,120,120
3796,1.6,1.9,2.7,1.4,2.1,1.3,1.8,1.6,1.3,1.3,97,360,97,47,47,360,97,360,120,120
3797,1.5,1.9,2.5,1.8,2.1,1.1,1.7,1.5,1.2,1,97,360,47,47,47,360,97,360,120,120
3798,1.7,2.2,2.6,1.3,2.1,1.3,1.9,1.8,1.2,1.2,97,47,47,31,47,360,97,360,120,120
3799,1.8,1.9,2.6,1.5,2.1,1.2,1.7,1.6,1.4,1.1,97,47,97,97,47,360,97,360,120,120
3800,1.8,2,2.6,2.2,2.1,1.3,1.7,1.9,1.2,1.2,97,47,97,36,47,110,97,120,120,120
3801,1.5,1.8,2.6,1.4,2.3,1.3,1.9,2.1,1.5,1.1,97,47,47,47,47,110,97,16,120,120
3802,1.6,2.2,2.5,1.4,2,1.2,1.9,1.7,1.3,1.1,97,47,47,47,47,110,97,110,120,120
3803,1.7,1.7,2.9,1.3,2.2,1.2,1.8,1.9,1.3,1,97,47,47,47,47,110,97,110,120,120
