CH Name,D_정면,D_측면,D_1R,D_2R,D_3R,S_정면,S_측면,S_1R,S_2R,S_3R,D_정면,D_측면,D_1R,D_2R,D_3R,S_정면,S_측면,S_1R,S_2R,S_3R
CH No.,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26
1532,1.2,2.5,1.8,3.0,2.3,1.2,3.0,3.8,1.5,2.0,60,60,120,60,60,120,60,60,60,60
1533,1.4,2.4,2.0,2.9,2.4,1.3,3.0,3.7,1.4,1.8,60,60,120,60,60,120,60,60,60,59
1534,1.5,2.3,1.9,3.1,2.4,1.1,3.2,4.0,1.5,2.0,60,60,120,60,47,120,60,60,60,60
1535,1.5,2.6,1.6,2.8,2.5,1.1,2.9,3.6,1.4,2.1,60,60,120,60,47,120,60,60,60,60
1536,1.5,2.4,1.8,2.9,2.2,1.1,2.8,3.5,1.5,1.6,60,60,120,60,60,120,60,60,60,60
1537,1.3,2.4,1.7,2.9,2.4,1.0,2.9,3.5,1.8,1.8,60,60,60,60,60,360,60,60,60,60
1538,1.4,2.4,1.7,2.8,2.5,1.0,3.2,3.7,1.6,2.1,60,60,360,60,60,360,60,60,60,60
1539,1.2,2.6,1.8,2.6,2.0,1.1,2.6,3.4,1.4,1.6,60,60,60,60,60,120,60,60,60,60
1540,1.1,2.4,1.5,2.9,2.0,1.0,2.8,3.5,1.3,1.9,61,61,60,61,47,360,61,61,120,120
1541,1.2,2.1,1.5,2.6,1.9,0.9,3.0,3.1,1.6,2.4,61,61,61,61,61,120,61,61,120,120
1542,1.2,2.1,1.8,2.7,1.9,1.0,3.1,3.3,1.5,1.9,61,61,61,61,61,120,61,61,120,120
1543,1.0,2.3,1.7,2.5,1.9,1.1,3.2,3.2,1.5,2.0,61,61,61,61,61,120,61,61,120,120
1544,1.1,2.4,1.7,2.6,2.2,0.9,3.1,3.2,1.5,2.0,61,61,120,61,47,120,61,61,120,120
1545,1.2,2.3,1.7,2.7,2.3,1.2,3.0,3.4,1.5,1.8,61,61,120,61,47,120,61,61,120,120
1546,1.2,2.2,1.6,2.7,2.3,1.1,3.2,3.3,1.4,1.7,61,61,120,61,61,120,61,61,120,120
1547,1.4,2.3,1.5,2.5,2.2,1.1,2.8,3.5,1.5,2.0,61,61,120,61,61,120,61,61,120,120
1548,1.5,2.2,1.5,2.6,2.2,1.0,2.9,3.3,1.6,2.0,61,61,120,61,61,120,61,61,120,120
1549,1.3,2.6,1.8,2.7,2.0,1.1,2.8,3.3,1.4,2.1,61,61,120,61,61,360,61,61,120,61
1550,1.3,2.2,1.5,2.9,2.0,1.1,2.9,3.1,1.4,1.9,61,61,120,61,47,360,61,61,120,61
1551,1.2,2.1,1.6,2.5,2.3,1.2,3.1,3.6,1.4,2.0,61,61,120,61,47,120,61,61,120,61
1552,1.3,2.2,1.6,2.6,2.1,1.0,2.8,3.1,1.5,1.8,61,61,120,61,61,120,61,61,120,61
1553,1.3,2.2,2.1,2.7,2.0,1.1,2.7,3.3,1.4,1.9,61,61,120,61,61,120,61,61,182,61
1554,1.1,2.3,1.7,2.5,1.9,1.0,3.2,3.2,1.4,1.8,61,61,120,61,61,120,61,61,182,61
1555,1.2,2.4,1.7,2.7,2.3,1.1,3.0,3.4,1.5,1.9,61,61,120,61,61,120,61,61,61,60
1556,1.3,2.4,1.5,2.7,2.0,1.0,3.0,3.3,1.5,2.1,61,61,120,61,61,120,61,61,120,61
1557,1.2,2.5,1.7,2.7,1.9,1.0,2.8,3.1,1.6,2.0,61,61,47,61,61,360,61,61,120,61
1558,1.2,2.6,1.5,2.5,2.0,0.9,3.3,3.5,1.6,1.9,61,61,360,61,61,360,61,61,120,120
1559,1.3,2.5,1.4,2.5,2.1,1.0,2.8,3.3,1.3,1.8,61,61,360,61,47,360,61,61,120,120
1560,1.1,2.1,1.7,2.5,2.2,0.9,2.8,3.2,1.6,2.2,61,61,47,61,47,240,61,61,120,120
1561,1.3,2.2,1.6,3.2,2.2,0.9,3.4,3.2,1.6,1.9,61,61,240,61,47,240,61,61,120,120
1562,1.3,2.2,1.6,2.7,2.0,1.0,3.0,3.4,1.7,2.1,61,61,47,61,47,360,61,61,120,120
1563,1.3,2.4,1.7,2.6,2.1,1.0,3.1,3.2,1.6,2.4,61,61,61,61,61,120,61,61,120,120
1564,1.1,2.1,1.6,2.5,2.0,1.0,3.2,3.2,1.5,2.0,61,61,120,61,61,120,61,61,120,120
1565,1.1,2.3,1.6,2.6,2.1,1.1,2.9,3.5,1.6,2.2,61,61,120,61,61,120,61,61,120,120
1566,1.2,2.2,1.6,2.7,2.3,1.1,3.0,3.3,1.6,2.0,61,61,120,61,47,120,61,61,120,120
1567,1.2,2.2,1.7,2.7,2.0,1.2,2.9,3.2,1.5,2.1,61,61,120,61,47,120,61,61,120,120
1568,1.1,2.3,1.5,2.8,2.0,1.0,3.0,3.4,1.4,2.2,61,61,120,61,47,120,61,61,120,120
1569,1.2,2.6,1.7,2.7,2.1,1.0,3.1,3.4,1.5,1.8,61,61,120,61,61,120,61,61,120,61
1570,1.3,2.5,1.8,3.0,2.1,1.0,3.0,3.4,1.5,2.0,61,61,120,61,47,360,61,61,120,61
1571,1.3,2.3,1.7,2.7,2.3,1.1,3.1,3.5,1.5,1.9,61,61,120,61,47,360,61,61,120,61
1572,1.2,2.2,1.6,2.6,2.4,0.9,2.8,3.4,1.5,2.2,61,61,120,61,47,120,61,61,120,61
1573,1.3,2.4,1.9,3.1,2.3,1.0,3.3,3.2,1.5,1.9,61,61,120,61,61,120,61,61,182,61
1574,1.3,2.3,1.7,2.8,2.3,1.1,3.1,3.4,1.4,2.0,61,61,120,61,61,120,61,61,182,61
1575,1.3,2.3,1.4,2.5,2.1,1.1,3.2,3.3,1.4,2.1,61,61,120,61,61,120,61,61,182,61
1576,1.4,2.2,1.4,3.0,2.2,0.9,2.8,3.6,1.5,1.9,61,61,47,61,47,120,61,61,120,61
1577,1.4,2.1,1.5,2.7,2.4,1.1,3.1,3.3,1.7,1.8,61,61,61,61,47,120,61,61,120,61
1578,1.1,2.2,1.5,2.4,2.1,0.9,3.1,3.4,1.6,1.8,61,61,61,61,47,360,61,61,120,120
1579,1.4,2.2,1.6,2.7,2.2,0.9,2.9,2.9,1.4,1.8,61,61,61,61,61,360,61,61,120,120
1580,1.0,2.1,1.6,2.6,1.9,1.0,2.9,3.1,1.4,1.9,61,61,61,61,61,120,61,61,120,120
1581,1.1,2.2,1.6,2.4,2.2,1.1,3.1,3.4,1.7,2.4,61,61,360,61,61,360,61,61,120,120
1582,1.2,2.2,1.5,2.5,2.3,1.2,3.0,3.4,1.7,2.0,61,61,360,61,47,360,61,61,120,120
1583,1.3,2.2,1.7,2.8,2.2,1.0,3.1,3.3,1.5,2.2,61,61,120,61,47,120,61,61,120,120
1584,1.3,2.4,1.7,2.7,2.1,1.1,3.0,3.3,1.4,2.1,61,61,120,61,47,120,61,61,120,120
1585,1.3,2.4,2.0,2.5,2.0,1.1,3.0,3.2,1.5,2.0,61,61,120,61,61,120,61,61,120,61
1586,1.2,2.6,1.5,2.6,2.3,1.1,2.9,3.4,1.5,2.1,61,61,120,61,47,120,61,61,120,61
1587,1.6,2.7,1.8,3.1,2.2,1.1,3.8,4.0,1.6,2.2,61,61,120,61,47,360,61,61,184,61
1588,1.4,2.9,1.8,2.9,2.4,1.1,4.4,4.3,1.7,2.1,62,62,123,62,47,360,62,62,185,62
1589,1.3,2.7,1.8,3.0,2.1,0.9,3.9,4.0,1.7,2.1,62,62,360,62,47,360,62,62,185,62
1590,1.3,3.0,1.7,2.9,2.3,1.0,4.2,4.4,1.8,2.1,62,62,360,62,47,360,62,62,185,62
1591,1.2,3.0,1.7,3.0,2.1,0.9,4.1,4.0,1.7,1.9,62,62,360,62,62,360,62,62,120,62
1592,1.3,3.0,1.7,3.5,2.2,1.2,4.0,4.1,1.7,2.1,62,62,123,62,47,360,62,62,120,120
1593,1.3,3.0,2.0,3.4,2.3,1.2,4.0,4.1,2.0,2.4,62,62,123,62,47,240,62,62,120,120
1594,1.4,2.8,2.0,3.0,2.3,0.9,4.1,4.0,1.7,2.6,62,62,123,62,47,360,62,62,120,120
1595,1.3,3.1,1.8,3.1,2.2,1.0,4.0,3.8,1.8,2.2,62,62,360,62,47,360,62,62,120,120
1596,1.4,2.9,1.8,2.9,2.2,0.9,3.9,4.1,1.6,2.5,62,62,360,62,47,360,62,62,120,120
1597,1.4,3.0,2.0,3.2,2.5,1.1,4.0,4.0,1.8,2.6,62,62,360,62,47,360,62,62,120,120
1598,1.3,2.8,1.7,3.2,2.3,1.1,4.2,3.9,1.7,2.2,62,62,120,62,47,120,62,62,120,120
1599,1.4,3.0,2.0,3.4,2.5,1.1,4.0,4.0,1.9,2.3,62,62,120,62,47,120,62,62,120,120
1600,1.4,3.1,2.0,3.1,2.6,1.0,4.4,4.2,1.7,2.2,62,62,120,62,47,120,62,62,120,120
1601,1.5,3.1,1.8,3.1,2.4,1.2,4.5,4.2,1.7,2.1,63,63,120,63,47,360,63,63,120,63
1602,1.4,3.2,2.1,2.9,2.5,1.1,4.5,4.5,1.6,2.2,63,63,120,63,47,360,63,63,188,63
1603,1.4,3.3,1.8,2.9,2.5,1.0,4.4,4.5,1.5,2.1,63,63,120,63,47,360,63,63,188,63
1604,1.4,3.2,1.8,2.9,2.4,1.0,4.4,4.3,1.6,2.5,63,63,120,63,47,120,63,63,188,63
1605,1.2,3.5,2.1,2.9,2.2,1.1,4.6,4.7,1.6,2.0,63,63,120,63,63,120,63,63,188,63
1606,1.3,3.1,1.8,2.8,2.2,1.1,4.4,4.5,1.5,2.1,63,63,120,63,47,120,63,63,188,63
1607,1.3,3.3,1.9,3.0,2.4,1.0,4.4,4.2,1.6,2.2,63,63,120,63,47,120,63,63,188,63
1608,1.3,3.2,1.7,2.9,2.0,1.0,4.4,4.5,1.5,1.9,63,63,120,63,47,360,63,63,188,63
1609,1.2,3.0,1.7,3.2,2.2,1.1,4.4,4.1,1.5,1.9,63,63,125,63,47,360,63,63,188,63
1610,1.3,3.3,1.7,2.8,2.2,0.9,4.4,4.4,1.5,2.2,63,63,360,63,47,360,63,63,188,63
1611,1.2,3.1,1.8,2.7,2.3,1.1,4.5,4.3,1.7,2.2,63,63,360,63,47,360,63,63,188,63
1612,1.3,3.3,1.7,2.9,2.4,1.1,4.3,4.1,1.6,2.1,63,63,360,63,47,360,63,63,188,63
1613,1.2,3.2,1.8,2.8,2.4,1.0,4.4,4.3,1.5,2.1,63,63,360,63,47,360,63,63,120,63
1614,1.3,3.1,1.8,2.9,2.3,1.1,4.3,4.1,1.6,1.9,63,63,125,63,47,360,63,63,120,63
1615,1.4,3.2,1.7,2.7,2.4,1.1,4.4,4.2,1.7,1.8,63,63,125,63,47,360,63,63,120,63
1616,1.4,3.1,1.7,2.9,2.1,0.9,4.7,4.4,1.6,2.1,63,63,125,63,63,360,63,63,120,63
1617,1.3,3.2,1.7,2.7,2.3,0.9,4.3,4.0,1.4,2.0,63,63,125,63,47,360,63,63,120,63
1618,1.1,3.3,1.7,2.8,2.2,0.9,4.4,4.2,1.4,2.2,63,63,125,63,47,360,63,63,120,63
1619,1.1,3.0,1.6,2.8,2.2,0.9,4.4,4.1,1.7,2.0,63,63,125,63,47,360,63,63,120,120
1620,1.3,3.0,1.7,2.8,2.2,0.9,4.3,4.1,1.5,1.9,63,63,240,63,47,360,63,63,120,63
1621,1.3,3.0,1.8,2.8,2.0,1.0,4.4,4.2,1.6,2.0,63,63,360,63,47,360,63,63,120,63
1622,1.3,3.0,1.6,2.9,2.0,1.1,4.3,4.0,1.4,2.2,63,63,360,63,63,360,63,63,120,120
1623,1.3,3.2,1.8,3.1,2.0,1.0,4.3,4.4,1.6,2.2,63,63,360,63,47,360,63,63,120,63
1624,1.2,3.3,1.7,3.1,2.5,0.9,4.4,4.6,1.8,2.0,63,63,360,63,47,360,63,63,120,120
1625,1.3,3.3,1.7,3.5,2.3,1.1,4.6,4.7,1.7,2.3,63,63,240,63,47,120,63,63,120,63
1626,1.4,3.2,1.9,2.9,2.5,1.2,4.8,4.5,1.7,2.2,63,63,120,63,47,120,63,63,120,63
1627,1.5,3.1,1.8,3.0,2.4,1.1,4.6,4.0,1.6,2.3,63,63,120,63,47,120,63,63,120,63
1628,1.5,3.3,1.9,2.7,2.1,1.1,4.3,4.1,1.5,2.0,63,63,120,63,47,360,63,63,120,63
1629,1.4,3.2,1.8,2.9,2.2,1.1,4.5,4.1,1.6,2.1,63,63,120,63,47,360,63,63,120,63
1630,1.3,3.0,2.0,2.9,2.4,1.0,4.6,4.3,1.6,1.9,63,63,120,63,47,360,63,63,120,63
1631,1.4,3.1,1.9,2.9,2.3,1.2,4.5,4.3,1.6,2.1,63,63,120,63,47,360,63,63,120,63
1632,1.3,3.2,2.0,2.8,2.0,1.1,4.4,4.2,1.9,2.2,63,63,120,63,47,360,63,63,120,63
1633,1.2,3.3,1.7,2.8,2.5,1.0,4.3,4.6,1.6,2.0,63,63,360,63,47,360,63,63,120,63
1634,1.3,3.1,1.9,3.1,2.2,1.0,4.4,4.4,1.5,2.1,63,63,120,63,47,360,63,63,120,63
1635,1.3,3.5,1.9,2.9,2.2,1.1,4.9,4.2,1.4,2.0,63,63,120,63,47,120,63,63,120,63
1636,1.3,3.3,1.9,2.5,2.1,1.0,4.7,4.0,1.5,1.9,64,64,120,64,47,120,64,64,191,64
1637,1.2,3.4,1.9,2.5,2.3,1.1,4.8,4.0,1.5,1.9,64,64,120,64,47,360,64,64,191,64
1638,1.2,3.2,1.9,2.9,2.2,1.1,4.8,3.8,1.3,2.1,64,64,120,64,47,120,64,64,191,64
1639,1.2,3.4,1.8,2.6,2.2,1.1,4.6,4.2,1.5,1.9,64,64,120,64,47,360,64,64,191,64
1640,1.3,3.2,1.9,2.5,2.2,1.0,4.7,3.9,1.4,2.1,64,64,360,64,47,360,64,64,191,64
1641,1.2,3.4,1.9,2.5,2.1,1.1,4.8,4.0,1.4,1.8,64,64,120,64,47,120,64,64,191,64
1642,1.4,3.5,2.0,2.7,2.4,1.3,4.8,4.2,1.5,1.9,64,64,127,64,47,360,64,64,120,64
1643,1.2,3.3,1.8,2.7,2.3,1.2,4.7,3.9,1.5,2.0,64,64,360,64,47,360,64,64,120,64
1644,1.4,3.5,1.8,2.7,2.4,1.0,4.7,3.9,1.6,1.9,64,64,360,64,47,360,64,64,120,120
1645,1.3,3.3,1.9,2.6,2.2,1.0,4.6,3.9,1.5,2.0,64,64,240,64,47,240,64,64,120,120
1646,1.3,3.4,2.0,2.6,2.3,1.0,4.6,3.9,1.5,2.1,64,64,240,64,47,240,64,64,120,120
1647,1.3,3.3,2.1,3.2,2.5,1.2,4.5,4.2,1.5,2.2,64,64,240,64,47,240,64,64,120,120
1648,1.2,3.5,2.1,2.7,2.3,1.2,4.6,3.9,1.6,2.2,64,64,240,64,47,120,64,64,120,120
1649,1.2,3.4,2.0,2.9,2.1,1.1,4.8,4.0,1.6,2.0,64,64,120,64,47,360,64,64,120,120
1650,1.2,3.5,2.1,2.7,2.3,1.3,4.7,3.8,1.4,2.0,64,64,120,64,47,120,64,64,120,120
1651,1.4,3.4,2.0,2.9,2.2,1.2,4.6,4.2,1.4,2.0,47,64,120,64,47,120,64,64,120,120
1652,1.3,3.4,2.0,2.6,2.3,1.2,4.7,4.0,1.5,1.9,64,64,120,64,47,360,64,64,120,64
1653,1.3,3.8,2.4,2.8,2.5,1.4,4.7,4.4,1.4,2.0,64,64,120,64,47,360,64,64,120,64
1654,1.4,3.6,1.9,2.8,2.1,1.1,4.6,3.9,1.5,2.2,64,64,120,64,47,360,64,64,120,64
1655,1.2,3.5,1.6,2.7,2.2,1.2,4.7,4.3,1.3,2.0,64,64,120,64,47,120,64,64,191,64
1656,1.4,3.5,1.8,2.7,2.2,1.1,4.6,4.1,1.4,2.0,64,64,120,64,47,360,64,64,191,64
1657,1.4,3.2,1.7,2.6,1.9,1.1,4.6,4.1,1.5,1.9,64,64,120,64,47,360,64,64,120,64
1658,1.4,3.5,1.8,2.9,2.2,0.9,4.8,4.2,1.5,1.9,64,64,360,64,47,360,64,64,120,64
1659,1.3,3.4,1.7,2.6,2.0,1.0,4.5,4.0,1.5,2.0,64,64,360,64,47,360,64,64,120,64
1660,1.2,3.3,1.8,2.6,2.3,1.0,4.6,4.1,1.5,1.9,64,64,360,64,47,360,64,64,120,64
1661,1.3,3.3,1.9,2.7,2.2,1.1,4.4,3.9,1.5,2.2,64,64,47,64,47,360,64,64,120,120
1662,1.1,3.4,2.0,2.7,2.3,1.1,4.8,4.1,1.5,2.1,64,64,360,64,47,360,64,64,120,120
1663,1.3,3.4,2.1,2.6,2.6,1.5,4.6,4.1,1.5,2.1,64,64,360,64,47,360,64,64,120,120
1664,1.4,3.4,1.9,2.8,2.1,1.1,4.6,3.9,1.4,1.9,64,64,360,64,47,360,64,64,120,120
1665,1.2,3.3,1.8,2.7,2.4,1.0,4.6,4.1,1.5,1.9,64,64,120,64,47,120,64,64,120,120
1666,1.3,3.3,1.8,2.7,2.3,1.1,4.7,4.2,1.5,2.0,64,64,120,64,47,120,64,64,120,120
1667,1.3,3.5,2.0,2.7,2.0,1.1,4.6,4.1,1.4,2.0,64,64,120,64,47,120,64,64,120,120
1668,1.4,3.3,2.0,2.9,2.3,1.0,4.6,4.0,1.6,2.1,64,64,120,64,47,120,64,64,120,120
1669,1.2,3.4,2.0,2.6,2.4,1.1,4.7,4.1,1.3,2.0,64,64,120,64,47,120,64,64,120,64
1670,1.2,3.4,1.8,2.6,2.2,1.1,4.7,4.1,1.3,1.9,64,64,120,64,47,120,64,64,120,64
1671,1.2,3.5,1.9,2.6,2.1,1.1,4.9,4.0,1.6,2.2,64,64,120,64,47,120,64,64,120,64
1672,1.4,3.4,1.9,2.7,2.2,1.0,4.8,4.1,1.5,2.2,47,64,120,64,47,120,64,64,120,64
1673,1.2,3.4,1.8,2.8,2.3,1.0,4.7,4.0,1.4,2.0,64,64,120,64,47,120,64,64,120,64
1674,1.2,3.3,1.9,2.6,2.1,1.4,4.7,4.2,1.5,2.5,64,64,127,64,47,360,64,64,120,64
1675,1.1,3.5,1.7,2.5,2.2,1.1,4.6,3.9,1.6,2.0,64,64,64,64,47,360,64,64,120,64
1676,1.2,3.1,1.8,2.6,2.3,0.9,4.9,4.2,1.5,1.9,64,64,127,64,47,360,64,64,120,64
1677,1.3,3.5,1.9,2.6,1.9,0.9,4.8,4.0,1.3,1.9,64,64,127,64,47,360,64,64,120,120
1678,1.3,3.3,1.7,2.7,2.0,0.9,4.7,3.9,1.5,2.4,47,64,127,64,47,360,64,64,120,120
1679,1.1,3.3,1.8,2.6,2.4,1.0,4.5,4.0,1.5,2.1,64,64,64,64,47,360,64,64,120,120
1680,1.2,3.4,1.7,3.0,2.1,1.1,4.7,3.9,1.5,2.1,64,64,240,64,47,360,64,64,120,120
1681,1.1,3.2,1.8,2.7,2.2,1.0,4.7,3.8,1.6,2.0,64,64,360,64,47,360,64,64,120,120
1682,1.4,3.3,1.8,2.6,2.2,1.0,4.8,4.1,1.5,2.1,64,64,120,64,47,360,64,64,120,120
1683,1.2,3.4,2.0,2.7,2.3,1.1,4.6,3.9,1.4,2.1,64,64,120,64,47,360,64,64,120,120
1684,1.4,3.3,2.0,2.9,2.3,1.2,4.7,4.1,1.6,2.1,64,64,120,64,47,360,64,64,120,120
1685,1.4,3.4,2.0,2.7,2.4,1.1,4.6,4.0,1.3,1.9,64,64,120,64,47,360,64,64,120,120
1686,1.3,3.5,2.0,2.8,2.3,1.1,4.8,4.1,1.7,2.0,64,64,120,64,47,120,64,64,120,64
1687,1.2,3.6,2.1,2.8,2.2,1.1,4.7,4.0,1.6,1.9,64,64,120,64,47,120,64,64,120,64
1688,1.5,3.3,2.0,2.9,2.4,1.1,5.0,4.3,1.6,2.1,64,64,120,64,47,120,64,64,120,64
1689,1.3,3.5,2.0,2.7,2.3,1.2,4.8,4.2,1.6,2.2,64,64,120,64,47,120,64,64,120,64
1690,1.4,3.4,1.9,2.7,2.2,1.3,4.8,4.1,1.7,2.1,64,64,120,64,47,120,64,64,120,64
1691,1.3,3.5,1.8,3.0,2.2,1.1,4.7,4.0,1.4,1.9,64,64,120,64,47,360,64,64,191,64
1692,1.2,3.3,2.1,2.7,2.2,1.1,4.7,4.0,1.5,2.2,64,64,120,64,47,360,64,64,191,64
1693,1.3,3.4,2.0,3.0,2.1,1.4,4.8,4.1,1.3,2.1,64,64,120,64,47,360,64,64,191,64
1694,1.1,3.8,2.0,2.7,2.6,1.2,4.7,4.2,1.5,2.0,64,64,120,64,47,360,64,64,120,64
1695,1.3,3.1,1.8,2.8,2.5,1.0,4.8,4.1,1.4,1.8,47,64,360,64,47,360,64,64,191,64
1696,1.4,3.2,1.7,3.1,2.2,1.0,4.7,4.0,1.4,1.9,47,64,360,64,47,360,64,64,191,64
1697,1.2,3.3,1.6,2.8,2.0,1.0,4.7,4.0,1.3,2.2,64,64,360,64,47,360,64,64,191,64
1698,1.2,3.2,1.7,2.8,2.2,0.9,4.9,4.2,1.7,1.9,64,64,360,64,47,360,64,64,120,64
1699,1.3,3.5,2.0,2.7,2.2,1.0,4.7,4.0,1.5,1.9,64,64,127,64,47,360,64,64,120,64
1700,1.3,3.2,1.9,2.7,2.2,1.1,4.7,3.7,1.5,2.2,47,64,360,64,47,360,64,64,120,64
1701,1.3,3.2,1.9,2.6,2.4,1.1,4.8,4.1,1.7,1.9,64,64,360,64,47,360,64,64,120,64
1702,1.4,3.4,1.8,2.8,2.2,1.2,4.8,4.1,1.5,2.2,64,64,127,64,47,360,64,64,120,64
1703,1.2,3.6,1.7,2.6,2.1,1.1,4.6,4.1,1.4,2.0,64,64,127,64,47,360,64,64,120,120
1704,1.2,3.4,1.9,2.7,2.1,1.1,4.5,3.8,1.5,1.9,64,64,127,64,47,360,64,64,120,120
1705,1.3,3.4,1.8,2.8,2.2,1.2,4.9,4.1,1.6,2.1,64,64,127,64,47,360,64,64,120,120
1706,1.4,3.3,1.9,2.9,2.2,1.1,4.7,4.0,1.5,1.9,64,64,127,64,47,360,64,64,120,120
1707,1.3,3.3,2.0,2.6,2.1,1.0,4.7,3.9,1.7,2.2,64,64,127,64,47,120,64,64,120,120
1708,1.3,3.3,1.9,2.9,2.5,1.0,4.6,4.0,1.5,2.1,64,64,120,64,47,120,64,64,120,120
1709,1.3,3.4,1.9,2.9,2.2,0.9,4.7,4.0,1.5,2.0,64,64,120,64,47,120,64,64,120,120
1710,1.3,3.4,2.1,2.7,2.1,1.1,4.8,3.9,1.5,2.1,64,64,120,64,47,360,64,64,120,120
1711,1.2,3.3,2.1,2.6,2.0,1.0,4.9,3.9,1.5,2.1,64,64,120,64,47,120,64,64,120,120
1712,1.3,3.4,2.0,2.7,2.3,1.2,5.0,4.3,1.6,2.3,64,64,120,64,47,120,64,64,120,120
1713,1.3,3.3,2.2,2.7,2.1,1.1,4.6,4.0,1.4,2.3,64,64,120,64,47,360,64,64,120,64
1714,1.3,3.5,1.9,2.9,2.2,1.2,4.9,4.3,1.5,2.0,64,64,120,64,47,360,64,64,120,64
1715,1.2,3.4,2.1,2.7,2.3,1.1,4.9,4.3,1.3,2.1,64,64,120,64,47,360,64,64,120,64
1716,1.3,3.2,1.9,2.8,2.3,1.0,5.0,4.1,1.5,2.1,64,64,120,64,47,120,64,64,120,64
1717,1.3,3.6,2.0,2.7,2.5,1.1,4.7,4.1,1.4,1.9,64,64,120,64,47,120,64,64,120,64
1718,1.2,3.3,1.8,2.7,2.1,1.0,4.9,4.0,1.3,2.1,64,64,120,64,47,120,64,64,120,64
1719,1.2,3.4,2.0,2.8,2.0,1.2,4.8,4.0,1.4,1.9,64,64,120,64,47,120,64,64,191,64
1720,1.3,3.4,1.9,2.8,2.2,1.0,4.7,4.3,1.5,1.9,64,64,127,64,47,120,64,64,191,64
1721,1.4,3.5,1.8,3.1,2.0,0.9,5.0,4.0,1.6,2.0,64,64,120,64,47,120,64,64,191,64
1722,1.2,3.3,2.0,2.5,2.2,1.0,5.0,4.2,1.5,1.9,64,64,47,64,47,360,64,64,120,64
1723,1.1,3.4,1.8,2.6,2.0,0.9,4.7,4.2,1.5,2.0,64,64,127,64,47,360,64,64,120,64
1724,1.1,3.2,1.7,2.6,2.1,1.0,4.9,4.0,1.4,2.0,64,64,127,64,47,360,64,64,120,64
1725,1.4,3.5,1.8,3.3,2.2,0.9,4.8,4.2,1.5,1.9,64,64,127,64,47,360,64,64,120,64
1726,1.3,3.2,1.8,2.6,2.2,0.8,4.8,4.0,1.5,1.8,64,64,360,64,47,360,64,64,120,64
1727,1.2,3.3,1.8,2.8,2.1,1.0,4.7,3.9,1.4,1.9,64,64,127,64,47,360,64,64,120,120
1728,1.2,3.2,1.8,2.6,2.2,0.9,4.8,4.1,1.6,2.0,64,64,47,64,47,110,64,64,120,120
1729,1.3,3.2,1.7,2.6,2.3,1.0,4.9,3.9,1.6,1.9,64,64,127,64,47,110,64,64,120,120
1730,1.2,3.4,1.6,2.6,2.2,1.1,5.0,4.3,1.7,2.0,64,64,127,64,47,110,64,64,120,120
1731,1.3,3.4,2.0,2.6,2.4,1.1,5.0,4.1,1.6,1.9,64,64,127,64,47,110,64,64,120,120
1732,1.3,3.2,1.8,2.8,2.4,1.0,4.9,4.1,1.7,2.1,64,64,47,64,47,110,64,64,120,120
1733,1.4,3.3,1.7,3.0,2.1,1.0,4.7,4.2,1.6,2.0,64,64,127,64,47,360,64,64,120,120
1734,1.2,3.1,1.9,2.5,2.2,1.1,5.0,4.5,1.5,2.0,64,64,360,64,47,360,64,64,120,120
1735,1.1,3.3,2.0,2.6,2.1,1.1,4.7,3.9,1.5,1.9,64,64,240,64,47,360,64,64,120,120
1736,1.5,3.3,1.8,2.6,2.3,1.1,4.7,4.1,1.4,2.0,64,64,127,64,47,360,64,64,120,120
1737,1.4,3.2,1.9,2.8,2.3,0.9,4.7,4.0,1.6,2.0,64,64,47,64,47,360,64,64,120,120
1738,1.3,3.2,2.0,2.7,2.2,1.3,4.6,3.9,1.5,2.0,47,64,47,64,47,360,64,64,120,120
1739,1.1,3.2,1.8,2.6,2.2,1.1,4.7,3.9,1.4,2.0,64,64,240,64,47,360,64,64,120,120
1740,1.3,3.4,1.7,2.6,2.3,1.0,4.8,4.1,1.5,2.1,64,64,240,64,47,360,64,64,120,120
1741,1.3,3.2,1.8,2.8,2.1,1.2,5.0,3.8,1.5,2.0,64,64,127,64,47,360,64,64,120,120
1742,1.3,3.2,1.8,2.6,2.0,1.0,4.8,4.0,1.4,1.9,64,64,127,64,47,360,64,64,120,120
1743,1.3,3.1,1.7,2.9,2.2,1.0,4.7,3.8,1.4,2.2,64,64,360,64,47,360,64,64,120,120
1744,1.2,3.3,2.0,2.5,2.3,1.0,4.8,3.8,1.4,2.0,64,64,127,64,47,360,64,64,120,120
1745,1.3,3.3,2.0,2.7,2.3,1.0,4.7,4.0,1.5,2.0,64,64,64,64,47,360,64,64,120,120
1746,1.4,3.4,1.7,2.8,2.1,0.8,5.0,3.9,1.4,2.0,64,64,64,64,47,360,64,64,120,120
1747,1.3,3.3,1.8,2.8,2.3,0.9,4.9,3.9,1.4,2.0,64,64,240,64,47,360,64,64,120,120
1748,1.3,3.4,1.8,2.8,2.4,0.9,4.7,4.1,1.4,2.0,64,64,47,64,47,360,64,64,120,120
1749,1.3,3.3,1.8,2.7,2.2,1.0,4.8,3.9,1.5,2.0,64,64,127,64,47,240,64,64,120,120
1750,1.1,3.4,1.7,2.9,2.2,1.0,4.8,4.0,1.6,2.1,64,64,127,64,47,240,64,64,120,120
