Micom ODU2 Data,Time Interval = 2 sec,Save Start Time:,"Thursday, February 21 08:25:23, 2019",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R32,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,전문점명,Version:,"-",LGMV:,8.0.5R,External:,"-"
Installer:,설치자명,EEPROM:,"7.232(7.e8)",COMP:,"-",FAN:,"-"
Model:,모델명,IDU NUM:,1,Connect:,ODU
Site:,현장명,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,INV 입력전류,INV 입력전압,INV전원주파수,소비전력,INV1 목표DC,INV DC전압,전류 기준,Q축 기준,Q축 전류,D축 기준,D축 전류,INV 제한사유,,,,,,,,,,Comp. 과부하,Comp. 과전류,Heatsink제한,예열운전,,,,
3987,10:39:03,1,,,4.0,176,60,0.68,300,310,5.8,5.6,5.4,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
3988,10:39:05,1,,,4.0,176,60,0.68,300,310,5.8,5.6,5.4,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
3989,10:39:07,1,,,4.0,176,60,0.68,310,310,5.8,5.8,6.2,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
3990,10:39:09,1,,,4.0,176,60,0.68,300,310,5.6,5.6,5.4,1.2,0.4,TO,,,,,,,,,,0,0,0,0,,,,
3991,10:39:11,1,,,4.0,176,60,0.68,300,310,5.6,5.6,5.4,1.2,0.4,TO,,,,,,,,,,0,0,0,0,,,,
3992,10:39:13,1,,,4.0,176,60,0.68,310,310,5.8,5.8,5.8,1.0,1.0,TO,,,,,,,,,,0,0,0,0,,,,
3993,10:39:15,1,,,4.0,176,60,0.68,310,310,5.8,5.8,5.8,1.0,1.0,TO,,,,,,,,,,0,0,0,0,,,,
3994,10:39:17,1,,,3.8,176,60,0.68,310,310,5.8,5.6,5.4,1.2,1.0,TO,,,,,,,,,,0,0,0,0,,,,
3995,10:39:19,1,,,3.8,176,60,0.68,300,310,5.8,5.8,5.6,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
3996,10:39:21,1,,,3.8,176,60,0.68,300,310,5.8,5.8,5.6,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
3997,10:39:23,1,,,3.8,176,60,0.68,305,310,5.8,5.6,5.6,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
3998,10:39:25,1,,,3.8,176,60,0.68,305,310,5.8,5.6,5.6,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
3999,10:39:27,1,,,3.8,176,60,0.68,305,310,5.6,5.6,5.0,1.2,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4000,10:39:29,1,,,3.8,176,60,0.68,310,310,5.6,5.4,5.4,1.0,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4001,10:39:32,1,,,3.8,176,60,0.68,310,310,5.6,5.4,5.4,1.0,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4002,10:39:34,1,,,3.8,176,60,0.68,300,310,5.6,5.6,5.4,1.0,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4003,10:39:36,1,,,3.8,176,60,0.68,300,310,5.6,5.6,5.4,1.0,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4004,10:39:38,1,,,3.8,176,60,0.68,310,310,5.6,5.4,5.4,1.0,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4005,10:39:40,1,,,3.8,176,60,0.68,305,310,5.8,5.6,5.8,1.0,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4006,10:39:42,1,,,3.8,176,60,0.68,305,310,5.8,5.6,5.8,1.0,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4007,10:39:44,1,,,3.8,176,60,0.68,310,310,5.8,5.6,6.0,1.0,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4008,10:39:46,1,,,3.8,176,60,0.68,310,310,5.8,5.8,6.2,1.0,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4009,10:39:48,1,,,3.8,176,60,0.68,305,310,5.8,5.8,6.2,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4010,10:39:50,1,,,3.8,176,60,0.68,310,310,5.8,5.6,5.8,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4011,10:39:52,1,,,3.8,176,60,0.68,310,310,5.8,5.6,5.8,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4012,10:39:54,1,,,3.8,176,60,0.68,310,310,5.8,5.6,5.0,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4013,10:39:56,1,,,3.8,176,60,0.68,310,310,5.8,5.6,5.0,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4014,10:39:58,1,,,3.8,176,60,0.68,300,310,5.8,5.6,5.4,1.2,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4015,10:40:00,1,,,3.8,176,60,0.68,310,310,5.8,5.8,5.6,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4016,10:40:02,1,,,3.8,176,60,0.68,310,310,5.8,5.8,5.6,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4017,10:40:04,1,,,3.8,176,60,0.68,305,310,5.8,5.6,5.2,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4018,10:40:06,1,,,3.8,176,60,0.68,305,310,5.8,5.6,5.2,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4019,10:40:08,1,,,3.8,176,60,0.68,300,310,5.6,5.6,5.4,1.2,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4020,10:40:10,1,,,3.8,176,60,0.68,305,310,5.6,5.6,5.2,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4021,10:40:12,1,,,3.8,176,60,0.68,305,310,5.6,5.6,5.2,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4022,10:40:14,1,,,3.8,176,60,0.68,305,310,5.8,5.6,4.8,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4023,10:40:16,1,,,3.8,176,60,0.68,305,310,5.6,5.6,5.4,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4024,10:40:18,1,,,3.8,176,60,0.68,300,310,5.6,5.6,5.4,1.0,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4025,10:40:20,1,,,3.8,176,60,0.68,300,310,5.6,5.6,5.0,1.0,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4026,10:40:22,1,,,3.8,176,60,0.68,300,310,5.6,5.6,5.0,1.0,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4027,10:40:24,1,,,3.8,176,60,0.68,300,310,5.8,5.6,5.4,1.0,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4028,10:40:26,1,,,3.8,176,60,0.68,300,310,5.8,5.6,5.4,1.0,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4029,10:40:28,1,,,3.8,176,60,0.68,310,310,5.8,5.6,5.8,1.0,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4030,10:40:30,1,,,3.8,176,60,0.68,305,310,5.8,5.8,6.2,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4031,10:40:32,1,,,3.8,176,60,0.68,305,310,5.8,5.8,6.2,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4032,10:40:34,1,,,3.8,176,60,0.68,300,310,5.8,5.6,6.4,1.0,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4033,10:40:36,1,,,3.8,176,60,0.68,300,310,5.8,5.6,6.4,1.0,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4034,10:40:38,1,,,3.8,176,60,0.68,305,310,5.8,5.8,6.0,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
4035,10:40:40,1,,,3.8,176,60,0.68,310,310,6.0,5.8,6.2,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
4036,10:40:42,1,,,3.8,176,60,0.68,310,310,6.0,5.8,6.2,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
4037,10:40:44,1,,,3.8,176,60,0.68,310,310,6.0,5.8,6.2,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4038,10:40:46,1,,,3.8,176,60,0.68,310,310,6.0,5.8,6.2,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4039,10:40:48,1,,,4.0,176,60,0.68,300,310,6.0,5.8,6.0,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
4040,10:40:50,1,,,3.8,176,60,0.68,300,310,6.0,5.8,6.2,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4041,10:40:52,1,,,3.8,176,60,0.68,300,310,6.0,5.8,6.2,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4042,10:40:54,1,,,3.8,176,60,0.68,310,310,5.8,5.8,6.4,1.2,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4043,10:40:56,1,,,3.8,176,60,0.68,310,310,5.8,5.8,6.4,1.2,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4044,10:40:58,1,,,3.8,176,60,0.68,300,310,5.8,5.8,5.6,1.2,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4045,10:41:00,1,,,3.8,176,60,0.68,310,310,5.8,5.6,5.4,1.2,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4046,10:41:02,1,,,3.8,176,60,0.68,310,310,5.8,5.6,5.4,1.2,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4047,10:41:04,1,,,3.8,176,60,0.68,300,310,5.6,5.6,5.2,1.2,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4048,10:41:06,1,,,3.8,176,60,0.68,300,310,5.6,5.6,5.2,1.2,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4049,10:41:08,1,,,3.8,176,60,0.68,300,310,5.8,5.6,5.6,1.2,0.4,TO,,,,,,,,,,0,0,0,0,,,,
4050,10:41:10,1,,,3.8,176,60,0.68,305,310,5.8,5.6,5.8,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4051,10:41:12,1,,,3.8,176,60,0.68,305,310,5.8,5.6,5.8,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4052,10:41:14,1,,,3.8,176,60,0.68,300,310,6.0,5.8,6.2,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4053,10:41:16,1,,,3.8,176,60,0.68,300,310,6.0,5.8,6.2,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4054,10:41:18,1,,,3.8,176,60,0.64,310,310,5.8,5.6,5.6,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4055,10:41:20,1,,,3.8,176,60,0.64,310,310,6.0,5.8,6.0,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4056,10:41:22,1,,,3.8,176,60,0.64,310,310,6.0,5.8,6.0,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4057,10:41:24,1,,,3.8,176,60,0.64,310,310,5.6,5.6,5.4,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4058,10:41:26,1,,,3.8,176,60,0.64,310,310,5.6,5.6,5.4,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4059,10:41:28,1,,,3.8,176,60,0.64,300,310,5.8,5.8,6.2,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4060,10:41:30,1,,,3.8,176,60,0.64,310,310,5.8,5.8,5.6,1.0,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4061,10:41:32,1,,,3.8,176,60,0.64,310,310,5.8,5.8,5.6,1.0,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4062,10:41:34,1,,,3.8,176,60,0.64,310,310,5.6,5.6,5.6,1.2,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4063,10:41:36,1,,,3.8,176,60,0.64,310,310,5.6,5.6,5.6,1.2,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4064,10:41:38,1,,,3.6,176,60,0.64,300,310,5.8,5.8,6.0,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4065,10:41:40,1,,,3.6,176,60,0.64,300,310,5.8,5.6,5.4,1.0,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4066,10:41:42,1,,,3.6,176,60,0.64,300,310,5.8,5.6,5.4,1.0,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4067,10:41:44,1,,,3.8,176,60,0.64,305,310,5.8,5.6,5.8,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4068,10:41:46,1,,,3.8,176,60,0.64,305,310,5.8,5.6,5.8,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4069,10:41:48,1,,,3.8,176,60,0.64,310,310,5.8,5.8,5.8,1.0,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4070,10:41:50,1,,,3.8,176,60,0.64,310,310,5.6,5.6,5.6,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4071,10:41:52,1,,,3.8,176,60,0.64,310,310,5.6,5.6,5.6,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4072,10:41:54,1,,,3.6,176,60,0.64,305,310,5.8,5.6,5.8,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4073,10:41:56,1,,,3.6,176,60,0.64,305,310,5.8,5.6,5.8,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4074,10:41:58,1,,,3.8,176,60,0.64,305,310,5.8,5.8,5.8,1.0,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4075,10:42:00,1,,,3.8,176,60,0.64,300,310,5.6,5.6,4.8,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4076,10:42:02,1,,,3.8,176,60,0.64,300,310,5.6,5.6,4.8,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4077,10:42:04,1,,,3.6,176,60,0.64,310,310,5.8,5.6,6.0,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4078,10:42:06,1,,,3.6,176,60,0.64,310,310,5.8,5.6,6.0,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4079,10:42:08,1,,,3.8,176,60,0.64,310,310,5.8,5.6,5.4,1.0,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4080,10:42:10,1,,,3.8,176,60,0.64,310,310,5.6,5.6,5.8,1.0,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4081,10:42:12,1,,,3.6,176,60,0.64,310,310,5.6,5.6,5.8,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4082,10:42:15,1,,,3.6,176,60,0.64,300,310,5.8,5.6,6.0,1.0,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4083,10:42:17,1,,,3.6,176,60,0.64,300,310,5.8,5.6,6.0,1.0,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4084,10:42:19,1,,,3.8,176,60,0.64,310,310,5.8,5.6,5.0,1.0,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4085,10:42:21,1,,,3.8,176,60,0.64,310,310,5.6,5.6,5.8,1.2,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4086,10:42:23,1,,,3.8,176,60,0.64,310,310,5.6,5.6,5.8,1.2,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4087,10:42:25,1,,,3.6,176,60,0.64,300,310,5.8,5.6,6.0,1.0,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4088,10:42:27,1,,,3.6,176,60,0.64,300,310,5.8,5.6,6.0,1.0,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4089,10:42:29,1,,,3.8,176,60,0.64,305,310,5.6,5.6,5.4,1.0,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4090,10:42:31,1,,,3.6,176,60,0.64,310,310,5.6,5.6,6.2,1.2,0.2,TO,,,,,,,,,,0,0,0,0,,,,
4091,10:42:33,1,,,3.6,176,60,0.64,310,310,5.6,5.6,6.2,1.2,0.2,TO,,,,,,,,,,0,0,0,0,,,,
4092,10:42:35,1,,,3.6,176,60,0.64,305,310,5.8,5.6,5.8,1.0,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4093,10:42:37,1,,,3.6,176,60,0.64,305,310,5.8,5.6,5.8,1.0,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4094,10:42:39,1,,,3.6,176,60,0.64,300,310,5.6,5.4,5.8,1.2,0.4,TO,,,,,,,,,,0,0,0,0,,,,
4095,10:42:41,1,,,3.8,176,60,0.64,305,310,5.8,5.6,6.2,1.0,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4096,10:42:43,1,,,3.8,176,60,0.64,305,310,5.8,5.6,6.2,1.0,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4097,10:42:45,1,,,3.6,176,60,0.64,305,310,5.8,5.6,5.6,1.0,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4098,10:42:47,1,,,3.6,176,60,0.64,305,310,5.8,5.6,5.6,1.0,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4099,10:42:49,1,,,3.8,176,60,0.64,310,310,5.8,5.6,5.6,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4100,10:42:51,1,,,3.8,176,60,0.64,310,310,5.8,5.6,5.8,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4101,10:42:53,1,,,3.8,176,60,0.64,300,310,5.8,5.6,5.8,1.0,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4102,10:42:55,1,,,3.6,176,60,0.64,300,310,5.6,5.4,5.2,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4103,10:42:57,1,,,3.6,176,60,0.64,300,310,5.6,5.4,5.2,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4104,10:42:59,1,,,3.8,176,60,0.64,300,310,5.8,5.6,6.0,1.0,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4105,10:43:01,1,,,3.6,176,60,0.64,305,310,5.6,5.6,4.4,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4106,10:43:03,1,,,3.6,176,60,0.64,305,310,5.6,5.6,4.4,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4107,10:43:05,1,,,3.6,176,60,0.64,305,310,5.6,5.6,5.6,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4108,10:43:07,1,,,3.6,176,60,0.64,305,310,5.6,5.6,5.6,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4109,10:43:09,1,,,3.6,176,60,0.64,300,310,5.8,5.6,5.6,1.0,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4110,10:43:11,1,,,3.8,176,60,0.64,310,310,5.6,5.4,5.2,1.0,0.2,TO,,,,,,,,,,0,0,0,0,,,,
4111,10:43:13,1,,,3.8,176,60,0.64,310,310,5.6,5.4,5.2,1.0,0.2,TO,,,,,,,,,,0,0,0,0,,,,
4112,10:43:15,1,,,3.6,176,60,0.64,310,310,5.6,5.4,5.0,1.0,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4113,10:43:17,1,,,3.6,176,60,0.64,310,310,5.6,5.4,5.0,1.0,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4114,10:43:19,1,,,3.6,176,60,0.60,305,310,5.8,5.6,5.8,1.0,1.8,TO,,,,,,,,,,0,0,0,0,,,,
4115,10:43:21,1,,,3.6,176,60,0.60,300,310,5.6,5.4,5.6,1.0,0.2,TO,,,,,,,,,,0,0,0,0,,,,
4116,10:43:23,1,,,3.6,176,60,0.60,300,310,5.6,5.4,5.6,1.0,0.2,TO,,,,,,,,,,0,0,0,0,,,,
4117,10:43:25,1,,,3.6,176,60,0.60,310,310,5.6,5.4,5.2,1.0,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4118,10:43:27,1,,,3.6,176,60,0.60,310,310,5.6,5.4,5.2,1.0,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4119,10:43:29,1,,,3.6,176,60,0.60,305,310,5.8,5.6,5.8,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4120,10:43:31,1,,,3.6,176,60,0.60,310,310,5.8,5.6,6.0,1.0,1.8,TO,,,,,,,,,,0,0,0,0,,,,
4121,10:43:33,1,,,3.6,176,60,0.60,310,310,5.8,5.6,6.0,1.0,1.8,TO,,,,,,,,,,0,0,0,0,,,,
4122,10:43:35,1,,,3.6,176,60,0.60,300,310,5.6,5.4,5.6,1.0,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4123,10:43:37,1,,,3.6,176,60,0.60,300,310,5.6,5.4,5.6,1.0,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4124,10:43:39,1,,,3.4,176,60,0.60,310,310,5.6,5.6,5.0,1.2,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4125,10:43:41,1,,,3.4,176,60,0.60,310,310,5.8,5.6,6.0,1.2,2.0,TO,,,,,,,,,,0,0,0,0,,,,
4126,10:43:43,1,,,3.6,176,60,0.60,310,310,5.8,5.6,6.0,1.0,2.0,TO,,,,,,,,,,0,0,0,0,,,,
4127,10:43:45,1,,,3.6,176,60,0.60,300,310,5.6,5.6,5.6,1.0,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4128,10:43:47,1,,,3.6,176,60,0.60,300,310,5.6,5.6,5.6,1.0,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4129,10:43:49,1,,,3.6,176,60,0.60,300,310,5.6,5.4,4.8,1.0,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4130,10:43:51,1,,,3.6,176,60,0.60,300,310,5.8,5.6,6.0,1.0,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4131,10:43:53,1,,,3.6,176,60,0.60,310,310,5.8,5.6,6.0,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4132,10:43:55,1,,,3.6,176,60,0.60,310,310,5.6,5.6,6.0,1.0,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4133,10:43:57,1,,,3.6,176,60,0.60,310,310,5.6,5.6,6.0,1.0,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4134,10:43:59,1,,,3.6,176,60,0.60,300,310,5.6,5.4,5.2,1.0,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4135,10:44:01,1,,,3.6,176,60,0.60,305,310,5.8,5.6,5.4,1.0,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4136,10:44:03,1,,,3.6,176,60,0.60,305,310,5.8,5.6,5.4,1.0,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4137,10:44:05,1,,,3.4,176,60,0.60,300,310,5.6,5.6,5.8,1.0,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4138,10:44:07,1,,,3.4,176,60,0.60,300,310,5.6,5.6,5.8,1.0,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4139,10:44:09,1,,,3.6,176,60,0.60,300,310,5.6,5.4,4.8,1.0,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4140,10:44:11,1,,,3.6,176,60,0.60,310,310,5.8,5.6,6.0,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4141,10:44:13,1,,,3.6,176,60,0.60,310,310,5.8,5.6,6.0,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4142,10:44:15,1,,,3.6,176,60,0.60,310,310,5.6,5.6,6.0,1.0,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4143,10:44:17,1,,,3.6,176,60,0.60,310,310,5.6,5.6,6.0,1.0,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4144,10:44:19,1,,,3.6,176,60,0.60,300,310,5.6,5.4,4.8,1.0,0.4,TO,,,,,,,,,,0,0,0,0,,,,
4145,10:44:21,1,,,3.6,176,60,0.60,300,310,5.8,5.6,5.6,1.0,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4146,10:44:23,1,,,3.6,176,60,0.60,310,310,5.8,5.6,5.6,1.0,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4147,10:44:25,1,,,3.6,176,60,0.60,310,310,5.6,5.6,6.0,1.0,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4148,10:44:27,1,,,3.6,176,60,0.60,310,310,5.6,5.6,6.0,1.0,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4149,10:44:29,1,,,3.6,176,60,0.60,300,310,5.6,5.4,5.0,1.0,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4150,10:44:31,1,,,3.6,176,60,0.60,300,310,5.8,5.6,5.8,1.0,1.8,TO,,,,,,,,,,0,0,0,0,,,,
4151,10:44:33,1,,,3.6,176,60,0.60,305,310,5.8,5.6,5.8,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
4152,10:44:35,1,,,3.6,176,60,0.60,300,310,5.6,5.4,5.4,1.0,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4153,10:44:37,1,,,3.6,176,60,0.60,300,310,5.6,5.4,5.4,1.0,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4154,10:44:39,1,,,3.6,176,60,0.60,305,310,5.8,5.6,5.4,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4155,10:44:41,1,,,3.6,176,60,0.60,305,310,5.8,5.6,5.8,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
4156,10:44:43,1,,,3.6,176,60,0.60,310,310,5.8,5.6,5.8,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
4157,10:44:45,1,,,3.6,176,60,0.64,310,310,5.8,5.6,5.8,1.0,1.8,TO,,,,,,,,,,0,0,0,0,,,,
4158,10:44:47,1,,,3.6,176,60,0.64,310,310,5.8,5.6,5.8,1.0,1.8,TO,,,,,,,,,,0,0,0,0,,,,
4159,10:44:49,1,,,3.6,176,60,0.60,310,310,5.6,5.4,5.0,1.0,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4160,10:44:51,1,,,3.6,176,60,0.64,310,310,5.8,5.6,5.4,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4161,10:44:53,1,,,3.6,176,60,0.64,310,310,5.8,5.6,5.4,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4162,10:44:55,1,,,3.6,176,60,0.64,305,310,5.8,5.6,5.6,1.2,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4163,10:44:58,1,,,3.6,176,60,0.64,305,310,5.8,5.6,5.6,1.2,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4164,10:45:00,1,,,3.6,176,60,0.60,300,310,5.8,5.6,6.0,1.0,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4165,10:45:02,1,,,3.6,176,60,0.60,310,310,5.6,5.6,5.0,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4166,10:45:04,1,,,3.6,176,60,0.60,310,310,5.6,5.6,5.0,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
4167,10:45:06,1,,,3.6,176,60,0.60,310,310,5.8,5.6,5.6,1.2,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4168,10:45:08,1,,,3.6,176,60,0.60,310,310,5.8,5.6,5.6,1.2,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4169,10:45:10,1,,,3.6,176,60,0.60,310,310,5.8,5.6,6.0,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
4170,10:45:12,1,,,3.6,176,60,0.60,310,310,5.6,5.6,5.8,1.2,1.0,TO,,,,,,,,,,0,0,0,0,,,,
