Micom EMCTL Data,Time Interval = 2 sec,Save Start Time:,"Thursday, February 21 08:25:23, 2019",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R32,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,전문점명,Version:,"-",LGMV:,8.0.5R,External:,"-"
Installer:,설치자명,EEPROM:,"7.232(7.e8)",COMP:,"-",FAN:,"-"
Model:,모델명,IDU NUM:,1,Connect:,ODU
Site:,현장명,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,COMP모드,COMP최대,COMP최소,MAX제한사유,EEV모드,FAN 퍼지목표,COMP정시제어주기,COMP퍼지증분,EEV제어주기,EEV정시제어주기,EEV퍼지증분,EEV정시증분,제상단계,약계자제어,예열운전1,예열운전2,LOW AMBIENT운전,CT제한,방열판 제한,과전류 제어,과부하 제어,ACM,통신시도,RESET TIMER,대기전력상태,DC PEAK,DCLINK 에러,COMP실패 에러,CT2 에러,PFC 실패,실외FAN LOCK,INV토출카운트,HEATSINK카운트,COMP과전류,CPIPE카운트,고압스위치에러,실내기운전용량합,,,
6550,12:05:01,1,,,2,14,1,Te Limit,4,0,32,2,31,13,0,0,0,0,0,0,0,0,0,0,0,0,133,255,0,0,0,37,0,1,13,93,1,49,5,33,24,,,
6551,12:05:03,1,,,2,14,1,Te Limit,4,0,35,2,34,13,0,0,0,0,0,0,0,0,0,0,0,0,135,255,0,0,0,38,0,1,13,86,1,58,5,35,24,,,
6552,12:05:05,1,,,2,14,1,Te Limit,4,0,35,2,38,13,0,0,0,0,0,0,0,0,0,0,0,0,138,255,0,0,0,38,0,1,13,86,1,58,5,35,24,,,
6553,12:05:07,1,,,2,14,1,Te Limit,4,0,39,2,38,13,0,0,0,0,0,0,0,0,0,0,0,0,138,255,0,0,0,38,0,1,13,93,1,57,5,33,24,,,
6554,12:05:09,1,,,2,14,1,Te Limit,4,0,42,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,140,255,0,0,0,38,0,1,13,93,1,59,5,39,24,,,
6555,12:05:11,1,,,2,14,1,Te Limit,4,0,42,2,4,13,0,0,0,0,0,0,0,0,0,0,0,0,140,255,0,0,0,38,0,1,13,93,1,59,5,39,24,,,
6556,12:05:13,1,,,2,14,1,Te Limit,4,0,45,2,4,13,0,0,0,0,0,0,0,0,0,0,0,0,142,255,0,0,0,38,0,1,13,93,1,58,5,38,24,,,
6557,12:05:15,1,,,2,14,1,Te Limit,4,0,45,2,8,13,0,0,0,0,0,0,0,0,0,0,0,0,144,255,0,0,0,38,0,1,13,93,1,58,5,38,24,,,
6558,12:05:17,1,,,2,14,1,Te Limit,4,0,49,2,8,13,0,0,0,0,0,0,0,0,0,0,0,0,144,255,0,0,0,38,0,1,14,19,1,59,5,43,24,,,
6559,12:05:19,1,,,2,14,1,Te Limit,4,0,52,2,11,13,0,0,0,0,0,0,0,0,0,0,0,0,147,255,0,0,0,38,0,1,14,25,1,59,5,41,24,,,
6560,12:05:21,1,,,2,14,1,Te Limit,4,0,52,2,15,13,0,0,0,0,0,0,0,0,0,0,0,0,147,255,0,0,0,38,0,1,14,25,1,59,5,41,24,,,
6561,12:05:23,1,,,2,14,1,Te Limit,4,0,56,2,15,13,0,0,0,0,0,0,0,0,0,0,0,0,149,255,0,0,0,37,0,1,14,2,1,50,5,39,24,,,
6562,12:05:25,1,,,2,14,1,Te Limit,4,0,56,2,18,13,0,0,0,0,0,0,0,0,0,0,0,0,151,255,0,0,0,38,0,1,14,2,1,57,5,35,24,,,
6563,12:05:27,1,,,2,14,1,Te Limit,4,0,59,2,18,13,0,0,0,0,0,0,0,0,0,0,0,0,151,255,0,0,0,38,0,1,14,2,1,57,5,35,24,,,
6564,12:05:29,1,,,2,14,1,Te Limit,4,0,2,2,21,13,0,0,0,0,0,0,0,0,0,0,0,0,153,255,0,0,0,38,0,1,14,10,1,57,5,35,24,,,
6565,12:05:31,1,,,2,14,1,Te Limit,4,0,2,2,25,13,0,0,0,0,0,0,0,0,0,0,0,0,153,255,0,0,0,38,0,1,14,10,1,57,5,35,24,,,
6566,12:05:33,1,,,2,14,1,Te Limit,4,0,6,2,25,13,0,0,0,0,0,0,0,0,0,0,0,0,156,255,0,0,0,38,0,1,14,17,1,57,5,33,24,,,
6567,12:05:35,1,,,2,14,1,Te Limit,4,0,6,2,28,13,0,0,0,0,0,0,0,0,0,0,0,0,158,255,0,0,0,38,0,1,14,2,1,57,5,31,24,,,
6568,12:05:37,1,,,2,14,1,Te Limit,4,0,9,2,28,13,0,0,0,0,0,0,0,0,0,0,0,0,158,255,0,0,0,38,0,1,14,2,1,57,5,31,24,,,
6569,12:05:39,1,,,2,14,1,Te Limit,4,0,13,2,31,13,0,0,0,0,0,0,0,0,0,0,0,0,160,255,0,0,0,38,0,1,14,2,1,57,5,35,24,,,
6570,12:05:41,1,,,2,14,1,Te Limit,4,0,13,2,35,13,0,0,0,0,0,0,0,0,0,0,0,0,160,255,0,0,0,38,0,1,14,2,1,57,5,35,24,,,
6571,12:05:43,1,,,2,14,1,Te Limit,4,0,16,2,35,13,0,0,0,0,0,0,0,0,0,0,0,0,162,255,0,0,0,38,0,1,14,2,1,58,5,38,24,,,
6572,12:05:45,1,,,2,14,1,Te Limit,4,0,16,2,38,13,0,0,0,0,0,0,0,0,0,0,0,0,165,255,0,0,0,38,0,1,14,2,1,58,5,38,24,,,
6573,12:05:47,1,,,2,14,1,Te Limit,4,0,19,2,38,13,0,0,0,0,0,0,0,0,0,0,0,0,165,255,0,0,0,37,0,1,14,2,1,49,5,36,24,,,
6574,12:05:49,1,,,2,14,1,Te Limit,4,0,23,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,167,255,0,0,0,38,0,1,14,19,1,59,5,41,24,,,
6575,12:05:51,1,,,2,14,1,Te Limit,4,0,23,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,167,255,0,0,0,38,0,1,14,19,1,59,5,41,24,,,
6576,12:05:53,1,,,2,14,1,Te Limit,4,0,26,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,169,255,0,0,0,38,0,1,14,2,1,58,5,38,24,,,
6577,12:05:55,1,,,2,14,1,Te Limit,4,0,26,2,8,13,0,0,0,0,0,0,0,0,0,0,0,0,171,255,0,0,0,38,0,1,14,2,1,58,5,38,24,,,
6578,12:05:57,1,,,2,14,1,Te Limit,4,0,29,2,8,13,0,0,0,0,0,0,0,0,0,0,0,0,171,255,0,0,0,38,0,1,14,17,1,58,5,39,24,,,
6579,12:05:59,1,,,2,14,1,Te Limit,4,0,33,2,12,13,0,0,0,0,0,0,0,0,0,0,0,0,174,255,0,0,0,38,0,1,14,20,1,59,5,38,24,,,
6580,12:06:01,1,,,2,14,1,Te Limit,4,0,33,2,15,13,0,0,0,0,0,0,0,0,0,0,0,0,174,255,0,0,0,38,0,1,14,20,1,59,5,38,24,,,
6581,12:06:03,1,,,2,14,1,Te Limit,4,0,36,2,15,13,0,0,0,0,0,0,0,0,0,0,0,0,176,255,0,0,0,38,0,1,14,10,1,57,5,33,24,,,
6582,12:06:05,1,,,2,14,1,Te Limit,4,0,36,2,19,13,0,0,0,0,0,0,0,0,0,0,0,0,178,255,0,0,0,38,0,1,14,2,1,59,5,37,24,,,
6583,12:06:08,1,,,2,14,1,Te Limit,4,0,40,2,19,13,0,0,0,0,0,0,0,0,0,0,0,0,178,255,0,0,0,38,0,1,14,2,1,59,5,37,24,,,
6584,12:06:10,1,,,2,14,1,Te Limit,4,0,43,2,22,13,0,0,0,0,0,0,0,0,0,0,0,0,180,255,0,0,0,38,0,1,14,2,1,59,5,42,24,,,
6585,12:06:12,1,,,2,14,1,Te Limit,4,0,43,2,25,13,0,0,0,0,0,0,0,0,0,0,0,0,180,255,0,0,0,38,0,1,14,2,1,59,5,42,24,,,
6586,12:06:14,1,,,2,14,1,Te Limit,4,0,46,2,25,13,0,0,0,0,0,0,0,0,0,0,0,0,183,255,0,0,0,38,0,1,14,2,1,59,5,41,24,,,
6587,12:06:16,1,,,2,14,1,Te Limit,4,0,46,2,29,13,0,0,0,0,0,0,0,0,0,0,0,0,185,255,0,0,0,38,0,1,14,2,1,59,5,41,24,,,
6588,12:06:18,1,,,2,14,1,Te Limit,4,0,50,2,29,13,0,0,0,0,0,0,0,0,0,0,0,0,185,255,0,0,0,38,0,1,14,22,1,59,5,39,24,,,
6589,12:06:20,1,,,2,14,1,Te Limit,4,0,53,2,32,13,0,0,0,0,0,0,0,0,0,0,0,0,187,255,0,0,0,38,0,1,14,2,1,59,5,41,24,,,
6590,12:06:22,1,,,2,14,1,Te Limit,4,0,53,2,35,13,0,0,0,0,0,0,0,0,0,0,0,0,187,255,0,0,0,38,0,1,14,2,1,59,5,41,24,,,
6591,12:06:24,1,,,2,14,1,Te Limit,4,0,57,2,35,13,0,0,0,0,0,0,0,0,0,0,0,0,189,255,0,0,0,38,0,1,14,2,1,58,5,39,24,,,
6592,12:06:26,1,,,2,14,1,Te Limit,4,0,57,2,39,13,0,0,0,0,0,0,0,0,0,0,0,0,192,255,0,0,0,38,0,1,14,2,1,58,5,39,24,,,
6593,12:06:28,1,,,2,14,1,Te Limit,4,0,0,2,39,13,0,0,0,0,0,0,0,0,0,0,0,0,192,255,0,0,0,38,0,1,14,2,1,58,5,39,24,,,
6594,12:06:30,1,,,2,14,1,Te Limit,4,0,3,2,2,13,0,-1,0,0,0,0,0,0,0,0,0,0,194,255,0,0,0,38,0,1,14,2,1,58,5,37,24,,,
6595,12:06:32,1,,,2,14,1,Te Limit,4,0,3,2,6,13,0,-1,0,0,0,0,0,0,0,0,0,0,194,255,0,0,0,38,0,1,14,2,1,58,5,37,24,,,
6596,12:06:34,1,,,2,14,1,Te Limit,4,0,7,2,6,13,0,-1,0,0,0,0,0,0,0,0,0,0,196,255,0,0,0,38,0,1,14,25,1,59,5,41,24,,,
6597,12:06:36,1,,,2,14,1,Te Limit,4,0,10,2,9,13,0,-1,0,0,0,0,0,0,0,0,0,0,198,255,0,0,0,38,0,1,14,24,1,58,5,40,24,,,
6598,12:06:38,1,,,2,14,1,Te Limit,4,0,10,2,9,13,0,-1,0,0,0,0,0,0,0,0,0,0,198,255,0,0,0,38,0,1,14,24,1,58,5,40,24,,,
6599,12:06:40,1,,,2,14,1,Te Limit,4,0,13,2,12,13,0,-1,0,0,0,0,0,0,0,0,0,0,201,255,0,0,0,38,0,1,14,20,1,59,5,40,24,,,
6600,12:06:42,1,,,2,14,1,Te Limit,4,0,13,2,12,13,0,-1,0,0,0,0,0,0,0,0,0,0,201,255,0,0,0,38,0,1,14,20,1,59,5,40,24,,,
6601,12:06:44,1,,,2,14,1,Te Limit,4,0,17,2,16,13,0,-1,0,0,0,0,0,0,0,0,0,0,203,255,0,0,0,38,0,1,14,21,1,58,5,39,24,,,
6602,12:06:46,1,,,2,14,1,Te Limit,4,0,17,2,19,13,0,-1,0,0,0,0,0,0,0,0,0,0,205,255,0,0,0,38,0,1,14,21,1,58,5,39,24,,,
6603,12:06:48,1,,,2,14,1,Te Limit,4,0,20,2,19,13,0,-1,0,0,0,0,0,0,0,0,0,0,205,255,0,0,0,38,0,1,14,2,1,58,5,39,24,,,
6604,12:06:50,1,,,2,14,1,Te Limit,4,0,24,2,23,13,0,-1,0,0,0,0,0,0,0,0,0,0,208,255,0,0,0,38,0,1,14,2,1,59,5,41,24,,,
6605,12:06:52,1,,,2,14,1,Te Limit,4,0,24,2,23,13,0,-1,0,0,0,0,0,0,0,0,0,0,208,255,0,0,0,38,0,1,14,2,1,59,5,41,24,,,
6606,12:06:54,1,,,2,14,1,Te Limit,4,0,27,2,26,13,0,-1,0,0,0,0,0,0,0,0,0,0,210,255,0,0,0,38,0,1,14,2,1,59,5,38,24,,,
6607,12:06:56,1,,,2,14,1,Te Limit,4,0,27,2,29,13,0,-1,0,0,0,0,0,0,0,0,0,0,212,255,0,0,0,38,0,1,14,2,1,59,5,38,24,,,
6608,12:06:58,1,,,2,14,1,Te Limit,4,0,30,2,29,13,0,-1,0,0,0,0,0,0,0,0,0,0,212,255,0,0,0,38,0,1,14,15,1,60,5,45,24,,,
6609,12:07:00,1,,,2,14,1,Te Limit,4,0,34,2,33,13,0,-1,0,0,0,0,0,0,0,0,0,0,214,255,0,0,0,38,0,1,14,19,1,60,5,42,24,,,
6610,12:07:02,1,,,2,14,1,Te Limit,4,0,34,2,36,13,0,-1,0,0,0,0,0,0,0,0,0,0,214,255,0,0,0,38,0,1,14,19,1,60,5,42,24,,,
6611,12:07:04,1,,,2,14,1,Te Limit,4,0,37,2,36,13,0,-1,0,0,0,0,0,0,0,0,0,0,217,255,0,0,0,38,0,1,14,16,1,59,5,40,24,,,
6612,12:07:06,1,,,2,14,1,Te Limit,4,0,37,2,39,13,0,-1,0,0,0,0,0,0,0,0,0,0,219,255,0,0,0,38,0,1,14,13,1,59,5,40,24,,,
6613,12:07:08,1,,,2,14,1,Te Limit,4,0,41,2,39,13,0,-1,0,0,0,0,0,0,0,0,0,0,219,255,0,0,0,38,0,1,14,13,1,59,5,40,24,,,
6614,12:07:10,1,,,2,14,1,Te Limit,4,0,44,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,221,255,0,0,0,38,0,1,14,19,1,60,5,46,24,,,
6615,12:07:12,1,,,2,14,1,Te Limit,4,0,44,2,6,13,0,0,0,0,0,0,0,0,0,0,0,0,221,255,0,0,0,38,0,1,14,19,1,60,5,46,24,,,
6616,12:07:14,1,,,2,14,1,Te Limit,4,0,47,2,6,13,0,0,0,0,0,0,0,0,0,0,0,0,223,255,0,0,0,38,0,1,14,27,1,62,5,56,24,,,
6617,12:07:16,1,,,2,14,1,Te Limit,4,0,51,2,10,13,0,0,0,0,0,0,0,0,0,0,0,0,226,255,0,0,0,38,0,1,14,49,1,61,5,51,24,,,
6618,12:07:18,1,,,2,14,1,Te Limit,4,0,51,2,10,13,0,0,0,0,0,0,0,0,0,0,0,0,226,255,0,0,0,38,0,1,14,49,1,61,5,51,24,,,
6619,12:07:20,1,,,2,14,1,Te Limit,4,0,54,2,13,13,0,0,0,0,0,0,0,0,0,0,0,0,228,255,0,0,0,38,0,1,14,52,1,60,5,46,24,,,
6620,12:07:22,1,,,2,14,1,Te Limit,4,0,54,2,13,13,0,0,0,0,0,0,0,0,0,0,0,0,228,255,0,0,0,38,0,1,14,52,1,60,5,46,24,,,
6621,12:07:24,1,,,2,14,1,Te Limit,4,0,57,2,16,13,0,0,0,0,0,0,0,0,0,0,0,0,230,255,0,0,0,38,0,1,14,54,1,61,5,46,24,,,
6622,12:07:26,1,,,2,14,1,Te Limit,4,0,57,2,20,13,0,0,0,0,0,0,0,0,0,0,0,0,232,255,0,0,0,38,0,1,14,54,1,61,5,46,24,,,
6623,12:07:28,1,,,2,14,1,Te Limit,4,0,1,2,20,13,0,0,0,0,0,0,0,0,0,0,0,0,232,255,0,0,0,38,0,1,14,54,1,61,5,49,24,,,
6624,12:07:30,1,,,2,14,1,Te Limit,4,0,4,2,23,13,0,0,0,0,0,0,0,0,0,0,0,0,235,255,0,0,0,38,0,1,14,48,1,61,5,50,24,,,
6625,12:07:32,1,,,2,14,1,Te Limit,4,0,4,2,27,13,0,0,0,0,0,0,0,0,0,0,0,0,235,255,0,0,0,38,0,1,14,48,1,61,5,50,24,,,
6626,12:07:34,1,,,2,14,1,Te Limit,4,0,8,2,27,13,0,0,0,0,0,0,0,0,0,0,0,0,237,255,0,0,0,38,0,1,14,49,1,59,5,43,24,,,
6627,12:07:36,1,,,2,14,1,Te Limit,4,0,8,2,30,13,0,0,0,0,0,0,0,0,0,0,0,0,239,255,0,0,0,38,0,1,14,49,1,59,5,43,24,,,
6628,12:07:38,1,,,2,14,1,Te Limit,4,0,11,2,30,13,0,0,0,0,0,0,0,0,0,0,0,0,239,255,0,0,0,38,0,1,14,36,1,61,5,48,24,,,
6629,12:07:40,1,,,2,14,1,Te Limit,4,0,14,2,33,13,0,0,0,0,0,0,0,0,0,0,0,0,241,255,0,0,0,38,0,1,14,36,1,61,5,50,24,,,
6630,12:07:42,1,,,2,14,1,Te Limit,4,0,14,2,37,13,0,0,0,0,0,0,0,0,0,0,0,0,241,255,0,0,0,38,0,1,14,36,1,61,5,50,24,,,
6631,12:07:44,1,,,2,14,1,Te Limit,4,0,18,2,37,13,0,0,0,0,0,0,0,0,0,0,0,0,244,255,0,0,0,38,0,1,14,56,1,61,5,50,24,,,
6632,12:07:46,1,,,2,14,1,Te Limit,4,0,18,2,0,13,0,-1,0,0,0,0,0,0,0,0,0,0,246,255,0,0,0,38,0,1,14,51,1,61,5,49,24,,,
6633,12:07:48,1,,,2,14,1,Te Limit,4,0,21,2,0,13,0,-1,0,0,0,0,0,0,0,0,0,0,246,255,0,0,0,38,0,1,14,51,1,61,5,49,24,,,
6634,12:07:50,1,,,2,14,1,Te Limit,4,0,25,2,3,13,0,-1,0,0,0,0,0,0,0,0,0,0,248,255,0,0,0,38,0,1,14,46,1,60,5,48,24,,,
6635,12:07:52,1,,,2,14,1,Te Limit,4,0,25,2,7,13,0,-1,0,0,0,0,0,0,0,0,0,0,248,255,0,0,0,38,0,1,14,46,1,60,5,48,24,,,
6636,12:07:54,1,,,2,14,1,Te Limit,4,0,28,2,7,13,0,-1,0,0,0,0,0,0,0,0,0,0,250,255,0,0,0,38,0,1,14,36,1,61,5,51,24,,,
6637,12:07:56,1,,,2,14,1,Te Limit,4,0,28,2,10,13,0,-1,0,0,0,0,0,0,0,0,0,0,3,255,0,0,0,38,0,1,14,52,1,60,5,46,24,,,
6638,12:07:58,1,,,2,14,1,Te Limit,4,0,31,2,10,13,0,-1,0,0,0,0,0,0,0,0,0,0,3,255,0,0,0,38,0,1,14,52,1,60,5,46,24,,,
6639,12:08:00,1,,,2,14,1,Te Limit,4,0,35,2,14,13,0,-1,0,0,0,0,0,0,0,0,0,0,5,255,0,0,0,38,0,1,14,61,1,62,5,53,24,,,
6640,12:08:02,1,,,2,14,1,Te Limit,4,0,35,2,17,13,0,-1,0,0,0,0,0,0,0,0,0,0,5,255,0,0,0,38,0,1,14,61,1,62,5,53,24,,,
6641,12:08:04,1,,,2,14,1,Te Limit,4,0,38,2,17,13,0,-1,0,0,0,0,0,0,0,0,0,0,7,255,0,0,0,38,0,1,14,59,1,61,5,49,24,,,
6642,12:08:06,1,,,2,14,1,Te Limit,4,0,38,2,20,13,0,-1,0,0,0,0,0,0,0,0,0,0,9,255,0,0,0,38,0,1,14,53,1,61,5,49,24,,,
6643,12:08:08,1,,,2,14,1,Te Limit,4,0,41,2,20,13,0,-1,0,0,0,0,0,0,0,0,0,0,9,255,0,0,0,38,0,1,14,53,1,61,5,49,24,,,
6644,12:08:10,1,,,2,14,1,Te Limit,4,0,45,2,24,13,0,-1,0,0,0,0,0,0,0,0,0,0,12,255,0,0,0,38,0,1,14,36,1,61,5,50,24,,,
6645,12:08:12,1,,,2,14,1,Te Limit,4,0,45,2,24,13,0,-1,0,0,0,0,0,0,0,0,0,0,12,255,0,0,0,38,0,1,14,36,1,61,5,50,24,,,
6646,12:08:14,1,,,2,14,1,Te Limit,4,0,48,2,27,13,0,-1,0,0,0,0,0,0,0,0,0,0,14,255,0,0,0,38,0,1,14,36,1,60,5,47,24,,,
6647,12:08:16,1,,,2,14,1,Te Limit,4,0,48,2,31,13,0,-1,0,0,0,0,0,0,0,0,0,0,16,255,0,0,0,38,0,1,14,36,1,60,5,47,24,,,
6648,12:08:18,1,,,2,14,1,Te Limit,4,0,52,2,31,13,0,-1,0,0,0,0,0,0,0,0,0,0,16,255,0,0,0,38,0,1,14,36,1,60,5,46,24,,,
6649,12:08:20,1,,,2,14,1,Te Limit,4,0,55,2,34,13,0,-1,0,0,0,0,0,0,0,0,0,0,18,255,0,0,0,38,0,1,14,36,1,59,5,41,24,,,
6650,12:08:22,1,,,2,14,1,Te Limit,4,0,55,2,37,13,0,-1,0,0,0,0,0,0,0,0,0,0,18,255,0,0,0,38,0,1,14,36,1,59,5,41,24,,,
6651,12:08:24,1,,,2,14,1,Te Limit,4,0,58,2,37,13,0,-1,0,0,0,0,0,0,0,0,0,0,21,255,0,0,0,37,0,1,14,45,1,51,5,42,24,,,
6652,12:08:26,1,,,2,14,1,Te Limit,4,0,58,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,23,255,0,0,0,38,0,1,14,45,1,59,5,42,24,,,
6653,12:08:28,1,,,2,14,1,Te Limit,4,0,2,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,23,255,0,0,0,38,0,1,14,45,1,59,5,42,24,,,
6654,12:08:30,1,,,2,14,1,Te Limit,4,0,5,2,4,13,0,0,0,0,0,0,0,0,0,0,0,0,25,255,0,0,0,38,0,1,14,36,1,59,5,42,24,,,
6655,12:08:32,1,,,2,14,1,Te Limit,4,0,5,2,7,13,0,0,0,0,0,0,0,0,0,0,0,0,25,255,0,0,0,38,0,1,14,36,1,59,5,42,24,,,
6656,12:08:34,1,,,2,14,1,Te Limit,4,0,9,2,7,13,0,0,0,0,0,0,0,0,0,0,0,0,27,255,0,0,0,38,0,1,14,36,1,59,5,43,24,,,
6657,12:08:36,1,,,2,14,1,Te Limit,4,0,9,2,11,13,0,0,0,0,0,0,0,0,0,0,0,0,30,255,0,0,0,38,0,1,14,36,1,60,5,44,24,,,
6658,12:08:38,1,,,2,14,1,Te Limit,4,0,12,2,11,13,0,0,0,0,0,0,0,0,0,0,0,0,30,255,0,0,0,38,0,1,14,36,1,60,5,44,24,,,
6659,12:08:40,1,,,2,14,1,Te Limit,4,0,15,2,14,13,0,0,0,0,0,0,0,0,0,0,0,0,32,255,0,0,0,38,0,1,14,52,1,60,5,44,24,,,
6660,12:08:42,1,,,2,14,1,Te Limit,4,0,15,2,14,13,0,0,0,0,0,0,0,0,0,0,0,0,32,255,0,0,0,38,0,1,14,52,1,60,5,44,24,,,
6661,12:08:44,1,,,2,14,1,Te Limit,4,0,19,2,18,13,0,0,0,0,0,0,0,0,0,0,0,0,34,255,0,0,0,38,0,1,14,36,1,59,5,41,24,,,
6662,12:08:46,1,,,2,14,1,Te Limit,4,0,19,2,21,13,0,0,0,0,0,0,0,0,0,0,0,0,36,255,0,0,0,38,0,1,14,36,1,59,5,41,24,,,
6663,12:08:49,1,,,2,14,1,Te Limit,4,0,22,2,21,13,0,0,0,0,0,0,0,0,0,0,0,0,36,255,0,0,0,38,0,1,14,36,1,60,5,45,24,,,
6664,12:08:51,1,,,2,14,1,Te Limit,4,0,25,2,24,13,0,0,0,0,0,0,0,0,0,0,0,0,39,255,0,0,0,38,0,1,14,36,1,59,5,41,24,,,
6665,12:08:53,1,,,2,14,1,Te Limit,4,0,25,2,28,13,0,0,0,0,0,0,0,0,0,0,0,0,39,255,0,0,0,38,0,1,14,36,1,59,5,41,24,,,
6666,12:08:55,1,,,2,14,1,Te Limit,4,0,29,2,28,13,0,0,0,0,0,0,0,0,0,0,0,0,41,255,0,0,0,38,0,1,14,36,1,59,5,42,24,,,
6667,12:08:57,1,,,2,14,1,Te Limit,4,0,29,2,31,13,0,0,0,0,0,0,0,0,0,0,0,0,43,255,0,0,0,38,0,1,14,36,1,59,5,42,24,,,
6668,12:08:59,1,,,2,14,1,Te Limit,4,0,32,2,31,13,0,0,0,0,0,0,0,0,0,0,0,0,43,255,0,0,0,38,0,1,14,36,1,59,5,42,24,,,
6669,12:09:01,1,,,2,14,1,Te Limit,4,0,36,2,35,13,0,0,0,0,0,0,0,0,0,0,0,0,45,255,0,0,0,38,0,1,14,35,1,59,5,44,24,,,
6670,12:09:03,1,,,2,14,1,Te Limit,4,0,36,2,38,13,0,0,0,0,0,0,0,0,0,0,0,0,45,255,0,0,0,38,0,1,14,35,1,59,5,44,24,,,
6671,12:09:05,1,,,2,14,1,Te Limit,4,0,39,2,38,13,0,0,0,0,0,0,0,0,0,0,0,0,48,255,0,0,0,38,0,1,14,36,1,59,5,41,24,,,
6672,12:09:07,1,,,2,14,1,Te Limit,4,0,39,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,48,255,0,0,0,38,0,1,14,36,1,59,5,41,24,,,
6673,12:09:09,1,,,2,14,1,Te Limit,4,0,42,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,50,255,0,0,0,38,0,1,14,36,1,59,5,40,24,,,
6674,12:09:11,1,,,2,14,1,Te Limit,4,0,46,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,52,255,0,0,0,38,0,1,14,45,1,59,5,43,24,,,
6675,12:09:13,1,,,2,14,1,Te Limit,4,0,46,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,52,255,0,0,0,38,0,1,14,45,1,59,5,43,24,,,
6676,12:09:15,1,,,2,14,1,Te Limit,4,0,49,2,8,13,0,0,0,0,0,0,0,0,0,0,0,0,55,255,0,0,0,37,0,1,14,23,1,51,5,43,24,,,
6677,12:09:17,1,,,2,14,1,Te Limit,4,0,49,2,11,13,0,0,0,0,0,0,0,0,0,0,0,0,57,255,0,0,0,37,0,1,14,23,1,51,5,43,24,,,
6678,12:09:19,1,,,2,14,1,Te Limit,4,0,53,2,11,13,0,0,0,0,0,0,0,0,0,0,0,0,57,255,0,0,0,38,0,1,14,2,1,57,5,36,24,,,
6679,12:09:21,1,,,2,14,1,Te Limit,4,0,56,2,15,13,0,0,0,0,0,0,0,0,0,0,0,0,59,255,0,0,0,38,0,1,14,2,1,59,5,39,24,,,
6680,12:09:23,1,,,2,14,1,Te Limit,4,0,56,2,18,13,0,0,0,0,0,0,0,0,0,0,0,0,59,255,0,0,0,38,0,1,14,2,1,59,5,39,24,,,
6681,12:09:25,1,,,2,14,1,Te Limit,4,0,59,2,18,13,0,0,0,0,0,0,0,0,0,0,0,0,61,255,0,0,0,38,0,1,14,2,1,57,5,33,24,,,
6682,12:09:27,1,,,2,14,1,Te Limit,4,0,59,2,22,13,0,0,0,0,0,0,0,0,0,0,0,0,64,255,0,0,0,38,0,1,14,2,1,57,5,33,24,,,
6683,12:09:29,1,,,2,14,1,Te Limit,4,0,3,2,22,13,0,0,0,0,0,0,0,0,0,0,0,0,64,255,0,0,0,38,0,1,14,2,1,56,5,33,24,,,
6684,12:09:31,1,,,2,14,1,Te Limit,4,0,6,2,25,13,0,0,0,0,0,0,0,0,0,0,0,0,66,255,0,0,0,38,0,1,14,2,1,58,5,36,24,,,
6685,12:09:33,1,,,2,14,1,Te Limit,4,0,6,2,28,13,0,0,0,0,0,0,0,0,0,0,0,0,66,255,0,0,0,38,0,1,14,2,1,58,5,36,24,,,
6686,12:09:35,1,,,2,14,1,Te Limit,4,0,9,2,28,13,0,0,0,0,0,0,0,0,0,0,0,0,68,255,0,0,0,38,0,1,14,2,1,58,5,37,24,,,
6687,12:09:37,1,,,2,14,1,Te Limit,4,0,9,2,32,13,0,0,0,0,0,0,0,0,0,0,0,0,70,255,0,0,0,38,0,1,14,2,1,58,5,37,24,,,
6688,12:09:39,1,,,2,14,1,Te Limit,4,0,13,2,32,13,0,0,0,0,0,0,0,0,0,0,0,0,70,255,0,0,0,38,0,1,14,2,1,58,5,37,24,,,
6689,12:09:41,1,,,2,14,1,Te Limit,4,0,16,2,35,13,0,0,0,0,0,0,0,0,0,0,0,0,73,255,0,0,0,38,0,1,14,2,1,58,5,39,24,,,
6690,12:09:43,1,,,2,14,1,Te Limit,4,0,16,2,39,13,0,0,0,0,0,0,0,0,0,0,0,0,73,255,0,0,0,38,0,1,14,2,1,58,5,39,24,,,
