Micom IDU1 Data,Time Interval = 2 sec,Save Start Time:,"Thursday, February 21 08:25:23, 2019",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R32,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,전문점명,Version:,"-",LGMV:,8.0.5R,External:,"-"
Installer:,설치자명,EEPROM:,"7.232(7.e8)",COMP:,"-",FAN:,"-"
Model:,모델명,IDU NUM:,1,Connect:,ODU
Site:,현장명,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,용량1,모드1,풍량1,EEV1,공기1,배관in1,배관out1,SC/SH1,추가정보1,통신1,CEN1,에러1,습도1,,,,,
7127,12:24:22,1,,,24,5,3,96,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7128,12:24:24,1,,,24,5,3,96,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7129,12:24:26,1,,,24,5,3,96,27.93,8.98,8.98,0.00,,100,0,0,220,,,,,
7130,12:24:28,1,,,24,5,3,96,27.93,8.98,8.98,0.00,,100,0,0,220,,,,,
7131,12:24:30,1,,,24,5,3,96,27.93,9.32,8.98,-0.34,,100,0,0,220,,,,,
7132,12:24:32,1,,,24,5,3,96,27.93,9.32,8.98,-0.34,,100,0,0,220,,,,,
7133,12:24:34,1,,,24,5,3,96,27.93,9.32,8.98,-0.34,,99,0,0,220,,,,,
7134,12:24:36,1,,,24,5,3,96,27.93,9.32,8.98,-0.34,,99,0,0,220,,,,,
7135,12:24:38,1,,,24,5,3,96,27.93,9.32,8.98,-0.34,,99,0,0,220,,,,,
7136,12:24:40,1,,,24,5,3,96,27.93,9.32,8.98,-0.34,,100,0,0,220,,,,,
7137,12:24:42,1,,,24,5,3,96,27.93,9.32,8.98,-0.34,,100,0,0,220,,,,,
7138,12:24:44,1,,,24,5,3,96,27.93,9.32,8.98,-0.34,,100,0,0,220,,,,,
7139,12:24:46,1,,,24,5,3,96,27.93,9.32,8.98,-0.34,,99,0,0,220,,,,,
7140,12:24:48,1,,,24,5,3,96,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7141,12:24:50,1,,,24,5,3,96,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7142,12:24:52,1,,,24,5,3,96,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7143,12:24:54,1,,,24,5,3,96,27.93,8.98,8.98,0.00,,100,0,0,220,,,,,
7144,12:24:57,1,,,24,5,3,96,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7145,12:24:59,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7146,12:25:01,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7147,12:25:03,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7148,12:25:05,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7149,12:25:07,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7150,12:25:09,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,100,0,0,220,,,,,
7151,12:25:11,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7152,12:25:13,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7153,12:25:15,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7154,12:25:17,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7155,12:25:19,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7156,12:25:21,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,100,0,0,220,,,,,
7157,12:25:23,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,100,0,0,220,,,,,
7158,12:25:25,1,,,24,5,3,95,27.93,8.64,8.98,0.34,,99,0,0,220,,,,,
7159,12:25:27,1,,,24,5,3,95,27.93,8.64,8.98,0.34,,99,0,0,220,,,,,
7160,12:25:29,1,,,24,5,3,95,27.93,8.64,8.98,0.34,,99,0,0,220,,,,,
7161,12:25:31,1,,,24,5,3,95,27.93,8.64,8.98,0.34,,99,0,0,220,,,,,
7162,12:25:33,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7163,12:25:35,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,100,0,0,220,,,,,
7164,12:25:37,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7165,12:25:39,1,,,24,5,3,95,27.93,8.98,9.32,0.34,,99,0,0,220,,,,,
7166,12:25:41,1,,,24,5,3,95,27.93,8.98,9.32,0.34,,99,0,0,220,,,,,
7167,12:25:43,1,,,24,5,3,95,27.93,8.98,9.32,0.34,,99,0,0,220,,,,,
7168,12:25:45,1,,,24,5,3,95,27.93,8.98,9.32,0.34,,99,0,0,220,,,,,
7169,12:25:47,1,,,24,5,3,95,27.93,8.98,9.32,0.34,,99,0,0,220,,,,,
7170,12:25:49,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,100,0,0,220,,,,,
7171,12:25:51,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7172,12:25:53,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7173,12:25:55,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7174,12:25:57,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,99,0,0,220,,,,,
7175,12:25:59,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,100,0,0,220,,,,,
7176,12:26:01,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,100,0,0,220,,,,,
7177,12:26:03,1,,,24,5,3,95,27.93,8.98,8.98,0.00,,100,0,0,220,,,,,
7178,12:26:05,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,99,0,0,220,,,,,
7179,12:26:07,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,99,0,0,220,,,,,
7180,12:26:09,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,99,0,0,220,,,,,
7181,12:26:11,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,100,0,0,220,,,,,
7182,12:26:13,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,100,0,0,220,,,,,
7183,12:26:15,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,100,0,0,220,,,,,
7184,12:26:17,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,99,0,0,220,,,,,
7185,12:26:19,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,99,0,0,220,,,,,
7186,12:26:21,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,99,0,0,220,,,,,
7187,12:26:23,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,99,0,0,220,,,,,
7188,12:26:25,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,100,0,0,220,,,,,
7189,12:26:27,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,100,0,0,220,,,,,
7190,12:26:29,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,100,0,0,220,,,,,
7191,12:26:31,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,50,0,0,220,,,,,
7192,12:26:33,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,50,0,0,220,,,,,
7193,12:26:35,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,75,0,0,220,,,,,
7194,12:26:37,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,75,0,0,220,,,,,
7195,12:26:39,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,100,0,0,220,,,,,
7196,12:26:41,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,100,0,0,220,,,,,
7197,12:26:43,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,100,0,0,220,,,,,
7198,12:26:45,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,90,0,0,220,,,,,
7199,12:26:47,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,92,0,0,220,,,,,
7200,12:26:49,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,92,0,0,220,,,,,
7201,12:26:51,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,100,0,0,220,,,,,
7202,12:26:53,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,100,0,0,220,,,,,
7203,12:26:55,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,100,0,0,220,,,,,
7204,12:26:57,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,95,0,0,220,,,,,
7205,12:26:59,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,95,0,0,220,,,,,
7206,12:27:01,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,95,0,0,220,,,,,
7207,12:27:03,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,95,0,0,220,,,,,
7208,12:27:05,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,100,0,0,220,,,,,
7209,12:27:07,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,100,0,0,220,,,,,
7210,12:27:09,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,96,0,0,220,,,,,
7211,12:27:11,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,96,0,0,220,,,,,
7212,12:27:13,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,96,0,0,220,,,,,
7213,12:27:15,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,96,0,0,220,,,,,
7214,12:27:17,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,100,0,0,220,,,,,
7215,12:27:19,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,100,0,0,220,,,,,
7216,12:27:21,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,97,0,0,220,,,,,
7217,12:27:23,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,97,0,0,220,,,,,
7218,12:27:25,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,97,0,0,220,,,,,
7219,12:27:27,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,97,0,0,220,,,,,
7220,12:27:29,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,97,0,0,220,,,,,
7221,12:27:31,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,100,0,0,220,,,,,
7222,12:27:33,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,100,0,0,220,,,,,
7223,12:27:35,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,97,0,0,220,,,,,
7224,12:27:38,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,97,0,0,220,,,,,
7225,12:27:40,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,97,0,0,220,,,,,
7226,12:27:42,1,,,24,5,3,95,27.93,9.32,8.98,-0.34,,97,0,0,220,,,,,
7227,12:27:44,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,97,0,0,220,,,,,
7228,12:27:46,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,100,0,0,220,,,,,
7229,12:27:48,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,100,0,0,220,,,,,
7230,12:27:50,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,98,0,0,220,,,,,
7231,12:27:52,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,98,0,0,220,,,,,
7232,12:27:54,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,98,0,0,220,,,,,
7233,12:27:56,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,98,0,0,220,,,,,
7234,12:27:58,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,100,0,0,220,,,,,
7235,12:28:00,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,100,0,0,220,,,,,
7236,12:28:02,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,98,0,0,220,,,,,
7237,12:28:04,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,98,0,0,220,,,,,
7238,12:28:06,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,98,0,0,220,,,,,
7239,12:28:08,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,98,0,0,220,,,,,
7240,12:28:10,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,100,0,0,220,,,,,
7241,12:28:12,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,100,0,0,220,,,,,
7242,12:28:14,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,100,0,0,220,,,,,
7243,12:28:16,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,98,0,0,220,,,,,
7244,12:28:18,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,98,0,0,220,,,,,
7245,12:28:20,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,98,0,0,220,,,,,
7246,12:28:22,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,100,0,0,220,,,,,
7247,12:28:24,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,100,0,0,220,,,,,
7248,12:28:26,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,100,0,0,220,,,,,
7249,12:28:28,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,100,0,0,220,,,,,
7250,12:28:30,1,,,24,5,3,95,27.93,9.65,9.65,0.00,,98,0,0,220,,,,,
7251,12:28:32,1,,,24,5,3,95,27.93,9.65,9.65,0.00,,98,0,0,220,,,,,
7252,12:28:34,1,,,24,5,3,95,27.93,9.65,9.65,0.00,,98,0,0,220,,,,,
7253,12:28:36,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,100,0,0,220,,,,,
7254,12:28:38,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,100,0,0,220,,,,,
7255,12:28:40,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,100,0,0,220,,,,,
7256,12:28:42,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,98,0,0,220,,,,,
7257,12:28:44,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,98,0,0,220,,,,,
7258,12:28:46,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,98,0,0,220,,,,,
7259,12:28:48,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,100,0,0,220,,,,,
7260,12:28:50,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,100,0,0,220,,,,,
7261,12:28:52,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,100,0,0,220,,,,,
7262,12:28:54,1,,,24,5,3,95,27.93,9.65,9.65,0.00,,100,0,0,220,,,,,
7263,12:28:56,1,,,24,5,3,95,27.93,9.65,9.65,0.00,,98,0,0,220,,,,,
7264,12:28:58,1,,,24,5,3,95,27.93,9.65,9.65,0.00,,98,0,0,220,,,,,
7265,12:29:00,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,99,0,0,220,,,,,
7266,12:29:02,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,100,0,0,220,,,,,
7267,12:29:04,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,100,0,0,220,,,,,
7268,12:29:06,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,100,0,0,220,,,,,
7269,12:29:08,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,100,0,0,220,,,,,
7270,12:29:10,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,99,0,0,220,,,,,
7271,12:29:12,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,99,0,0,220,,,,,
7272,12:29:14,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,99,0,0,220,,,,,
7273,12:29:16,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,100,0,0,220,,,,,
7274,12:29:18,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,99,0,0,220,,,,,
7275,12:29:20,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,99,0,0,220,,,,,
7276,12:29:22,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,99,0,0,220,,,,,
7277,12:29:24,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,99,0,0,220,,,,,
7278,12:29:26,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,99,0,0,220,,,,,
7279,12:29:28,1,,,24,5,3,95,27.93,9.32,9.32,0.00,,99,0,0,220,,,,,
7280,12:29:30,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,100,0,0,220,,,,,
7281,12:29:32,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,99,0,0,220,,,,,
7282,12:29:34,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,99,0,0,220,,,,,
7283,12:29:36,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,99,0,0,220,,,,,
7284,12:29:38,1,,,24,5,3,95,27.93,9.65,9.32,-0.33,,99,0,0,220,,,,,
7285,12:29:40,1,,,24,5,3,95,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7286,12:29:42,1,,,24,5,3,95,27.93,9.65,9.65,0.00,,100,0,0,220,,,,,
7287,12:29:44,1,,,24,5,3,95,27.93,9.65,9.65,0.00,,100,0,0,220,,,,,
7288,12:29:46,1,,,24,5,3,95,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7289,12:29:48,1,,,24,5,3,95,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7290,12:29:50,1,,,24,5,3,95,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7291,12:29:52,1,,,24,5,3,95,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7292,12:29:54,1,,,24,5,3,95,27.93,9.99,9.65,-0.34,,99,0,0,220,,,,,
7293,12:29:56,1,,,24,5,3,95,27.93,9.99,9.65,-0.34,,100,0,0,220,,,,,
7294,12:29:58,1,,,24,5,3,95,27.93,9.99,9.65,-0.34,,100,0,0,220,,,,,
7295,12:30:00,1,,,24,5,3,95,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7296,12:30:02,1,,,24,5,3,95,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7297,12:30:04,1,,,24,5,3,95,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7298,12:30:06,1,,,24,5,3,95,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7299,12:30:08,1,,,24,5,3,95,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7300,12:30:10,1,,,24,5,3,95,27.93,9.99,9.65,-0.34,,100,0,0,220,,,,,
7301,12:30:12,1,,,24,5,3,95,27.93,9.99,9.65,-0.34,,99,0,0,220,,,,,
7302,12:30:14,1,,,24,5,3,95,27.93,9.99,9.65,-0.34,,99,0,0,220,,,,,
7303,12:30:16,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7304,12:30:18,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7305,12:30:21,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,100,0,0,220,,,,,
7306,12:30:23,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,100,0,0,220,,,,,
7307,12:30:25,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,100,0,0,220,,,,,
7308,12:30:27,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7309,12:30:29,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7310,12:30:31,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7311,12:30:33,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,100,0,0,220,,,,,
7312,12:30:35,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,100,0,0,220,,,,,
7313,12:30:37,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,100,0,0,220,,,,,
7314,12:30:39,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,100,0,0,220,,,,,
7315,12:30:41,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7316,12:30:43,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7317,12:30:45,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7318,12:30:47,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,100,0,0,220,,,,,
7319,12:30:49,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,100,0,0,220,,,,,
7320,12:30:51,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,100,0,0,220,,,,,
7321,12:30:53,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7322,12:30:55,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7323,12:30:57,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7324,12:30:59,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7325,12:31:01,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,100,0,0,220,,,,,
7326,12:31:03,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,100,0,0,220,,,,,
7327,12:31:05,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,100,0,0,220,,,,,
7328,12:31:07,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7329,12:31:09,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7330,12:31:11,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7331,12:31:13,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,100,0,0,220,,,,,
7332,12:31:15,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,100,0,0,220,,,,,
7333,12:31:17,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7334,12:31:19,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7335,12:31:21,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7336,12:31:23,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7337,12:31:25,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7338,12:31:27,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,100,0,0,220,,,,,
7339,12:31:29,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,100,0,0,220,,,,,
7340,12:31:31,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7341,12:31:33,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7342,12:31:35,1,,,24,5,3,94,27.93,9.65,9.32,-0.33,,99,0,0,220,,,,,
7343,12:31:37,1,,,24,5,3,94,27.93,9.65,9.32,-0.33,,99,0,0,220,,,,,
7344,12:31:39,1,,,24,5,3,94,27.93,9.65,9.32,-0.33,,99,0,0,220,,,,,
7345,12:31:41,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,100,0,0,220,,,,,
7346,12:31:43,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7347,12:31:45,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7348,12:31:47,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7349,12:31:49,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7350,12:31:51,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,99,0,0,220,,,,,
7351,12:31:53,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,100,0,0,220,,,,,
7352,12:31:55,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,100,0,0,220,,,,,
7353,12:31:57,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,99,0,0,220,,,,,
7354,12:31:59,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7355,12:32:01,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7356,12:32:03,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7357,12:32:05,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,99,0,0,220,,,,,
7358,12:32:07,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,100,0,0,220,,,,,
7359,12:32:09,1,,,24,5,3,94,27.93,9.65,9.65,0.00,,100,0,0,220,,,,,
7360,12:32:11,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,99,0,0,220,,,,,
7361,12:32:13,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,99,0,0,220,,,,,
7362,12:32:15,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,99,0,0,220,,,,,
7363,12:32:17,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,99,0,0,220,,,,,
7364,12:32:19,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,99,0,0,220,,,,,
7365,12:32:21,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,100,0,0,220,,,,,
7366,12:32:23,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,99,0,0,220,,,,,
7367,12:32:25,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,99,0,0,220,,,,,
7368,12:32:27,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,99,0,0,220,,,,,
7369,12:32:29,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,99,0,0,220,,,,,
7370,12:32:31,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,100,0,0,220,,,,,
7371,12:32:33,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,100,0,0,220,,,,,
7372,12:32:35,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,100,0,0,220,,,,,
7373,12:32:37,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,99,0,0,220,,,,,
7374,12:32:39,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,99,0,0,220,,,,,
7375,12:32:41,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,99,0,0,220,,,,,
7376,12:32:43,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,100,0,0,220,,,,,
7377,12:32:45,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,100,0,0,220,,,,,
7378,12:32:47,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,100,0,0,220,,,,,
7379,12:32:49,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,100,0,0,220,,,,,
7380,12:32:51,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,85,0,0,220,,,,,
7381,12:32:53,1,,,24,5,3,94,27.93,9.99,9.65,-0.34,,88,0,0,220,,,,,
7382,12:32:55,1,,,24,5,3,91,27.93,9.99,9.65,-0.34,,88,0,0,220,,,,,
7383,12:32:57,1,,,24,5,3,91,27.93,9.99,9.65,-0.34,,100,0,0,220,,,,,
7384,12:32:59,1,,,24,5,3,91,27.93,9.99,9.65,-0.34,,100,0,0,220,,,,,
7385,12:33:01,1,,,24,5,3,91,27.93,9.99,9.65,-0.34,,100,0,0,220,,,,,
7386,12:33:04,1,,,24,5,3,91,27.93,9.99,9.65,-0.34,,93,0,0,220,,,,,
7387,12:33:06,1,,,24,5,3,91,27.93,9.99,9.65,-0.34,,93,0,0,220,,,,,
7388,12:33:08,1,,,24,5,3,91,27.93,9.99,9.99,0.00,,94,0,0,220,,,,,
